ID,R2010,R2011,R2012,R2013,R2014,R2015,R2016,R2017,R2018,R2019,R2020,R2021,R2022
276575271,202508.972,60297.284,29900.985,66783.617,697812.369,1261476.0,2469676.0,2630508.0,7698268.0,3742581.0,1230251.0,3146071.0,2243579.0
276575319,-35882.799,-3308322.3995000003,-6580762.0,-1543435.0,482075.33333333326,2507585.6666666665,4533096.0,6985173.5,9437251.0,11889328.5,14341406.0,16402813.0,2032160.0
276576215,-1037515.6666666666,-720380.0,-1184754.3333333333,-1649128.6666666665,-2113503.0,-2460566.0,-400258.0,-694280.0,-1550359.0,518909.0,182.0,-2993368.0,797318.0
276578559,96843.0,119867.0,180499.0,36703.0,15079.0,-121775.0,212380.0,28314.0,-671125.0,-433358.0,-119973.0,-119973.0,-119973.0
276578631,-6152846.0,-4945663.0,-3738480.0,-1953025.0,-167570.0,1617885.0,3403340.0,5188795.0,6974250.0,8759705.0,10545160.0,12330615.0,12330615.0
276588697,-57414.0,92897.0,153197.0,99916.0,73512.0,-24436.0,82797.0,57717.0,90080.0,167010.0,287089.0,247238.0,229401.0
276860537,706874.3395555555,706874.3395555555,706874.3395555555,706874.3395555555,1035471.056,1051297.0,278520.0,1372869.0,1007377.0,283866.0,494495.0,303659.0,534315.0
276860954,666877.706,1796882.483,3109485.914,3056364.0,3057294.0,3640810.0,7810756.0,7528811.0,10122926.0,12717041.0,15311156.0,16820020.0,17080140.0
276861612,32016.433,46035.407999999996,60054.382999999994,74073.358,61530.155,32214.0,-64481.0,333839.0,122146.0,223183.0,231578.0,1537743.0,882132.0
276862046,34877.763,70951.029,176314.124,190555.416,204796.708,219038.0,885972.0,981805.0,751671.0,641424.0,819168.0,1041338.684,624360.0
276862577,-19232.999,-8311.0,712803.4,1433917.8,2155032.2,2876146.6,3597261.0,-12834.0,-12928.0,-11387.0,16758.0,27927.668,27927.668
276863017,37566.0,44789.0,76750.0,131989.0,10866.0,61697.0,101725.0,147995.0,256252.0,385327.0,581715.0,842615.0,10137904.0
276985562,-242107.33333333334,-32538.0,-5571.0,41058.0,23019.0,-868401.0,-62062.0,-59080.0,-96135.0,-214332.0,-489193.0,-368247.0,-773806.0
276985570,33826.416666666664,-18311.0,30219.0,81145.0,419311.0,-313115.0,-102400.0,47839.0,396128.0,-141853.0,-17150.0,-39318.0,63422.0
276988258,-172606.529,-287507.243,-161718.9505,-35930.658,1798.0,-384083.0,-128662.0,88998.0,-539417.0,-1078101.0,-13007.0,1164848.0,858302.0
276989266,-798469.1666666666,-4247527.0,-2018880.0,-2630333.0,2746700.0,16311.0,1409816.0,-395239.0,-101393.0,-5491304.0,641262.0,498508.0,-9551.0
276989482,268767.0,6222.0,23418.041,111116.5205,198815.0,51911.0,105038.0,120196.0,20089.0,5987.0,-167956.0,9837.0,-12408.0
276991314,51185.805,40787.958,76638.03,479984.653,211689.205,303746.0,277967.0,628694.0,1883046.0,815804.0,1676627.0,1131335.0,811902.0
276993802,724411.9166666666,63117.0,347094.0,524196.0,-139439.0,207781.0,1586549.0,1026499.0,867709.0,1364991.0,1007022.0,937309.0,900115.0
276994762,1604253.289,1486832.0,1848961.0,1570597.0,1123635.0,2317745.0,2076687.0,2358886.0,1419137.0,1711026.0,1844717.0,2212438.0,2203508.0
276995858,-712.0,-3531143.0,5856389.0,-190434.0,-2991026.5,-5791619.0,-3906060.0,-2020501.0,3059602.0,6863858.0,10668114.0,14472370.0,18276626.0
276996306,7346.52,4111.0,70935.0,181888.0,1513382.015,-2208885.0,-6940214.0,-596754.0,-482322.0,698755.0,-10855823.0,346324.0,999204.0
276998210,-106464.0,169480.0,592283.0,619318.0,218794.0,-277505.0,-174588.0,585937.0,393889.0,138742.0,-138233.0,-238317.0,-148390.0
276998458,-63240.859,68180.466,-30778.8,456330.112,365752.0,73969.0,-111079.0,159418.0,117890.0,249087.0,-940025.0,641419.0,-1205067.0
276999026,1283653.9166666667,232637.0,-1565751.0,-2798034.0,1454489.0,-215448.0,-5842897.0,-150342.0,2244615.0,5060202.0,8297875.0,5560642.0,3125859.0
276999394,-116178.71472727273,-116178.71472727273,-365594.552,-289794.9095,-213995.267,-253632.1335,-293269.0,160067.0,190221.0,132779.0,-48904.0,-230587.0,-65256.0
276999554,-65779.781,-87552.0,-188228.0,59395.0,84768.0,90086.0,160956.0,206650.0,306041.0,284645.0,334809.0,387892.0,378539.0
277001691,-158824.145,179677.511,171662.192,98244.0,580890.0,684020.0,714886.0,852067.0,893803.0,1007306.0,1205842.0,1287798.0,1287798.0
277002315,5388402.818181818,5388402.818181818,-2846489.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0,6211892.0
277004819,38734.369,1174195.911,1709472.952,4798759.0,1703925.0,3659147.0,2805705.0,1301934.0,3770048.0,10462809.0,7514899.0,14562873.0,14169909.0
277009283,170791.0,238083.0,280388.0,250985.0,460247.0,171510.0,174499.0,203027.0,149956.0,147756.0,241051.0,450412.0,584234.0
277011115,410528.9727272727,410528.9727272727,303958.0,431376.0,148491.0,289471.0,530105.0,489417.0,11755.0,538800.0,492442.7,637684.0,642319.0
277012139,1265331.0,434889.411,360689.485,330032.804,-48470.0,386870.51,630277.0,228528.0,749220.0,814774.0,2919409.0,7196712.0,4132066.0
277012683,1902.473,-33686.9265,-69276.326,-104865.7255,-140455.125,-82863.0,-57920.0,-46419.0,2807.0,-41362.0,1710.0,5069.0,-67140.0
277012795,422199.0,-617644.0,408387.0,-695742.0,-2275595.0,11196.0,2848878.0,526895.0,489008.0,2116756.0,1086392.0,629063.0,692673.0
277014899,258686.719,240202.418,172294.377,370296.639,355004.745,398730.0,500240.0,409206.0,439974.0,-193099.0,171952.0,411861.0,440190.0
277023862,-77351.859,-105299.557,2365117.453,-631174.538,-353153.269,-75132.0,-67083.0,-993936.0,-58166.0,-48117.0,9096.0,6902.0,-310047.0
277025894,-911054.0,-754699.0,157630.0,209062.0,251200.0,266262.0,292654.0,299897.0,80232.0,-954577.0,-3153628.0,-4914492.0,-296625.0
279941136,835534.0,835534.0,835534.0,835534.0,94852.0,73737.0,-37273.0,241271.0,298701.0,189403.0,578122.0,2970170.0,3110823.0
279953762,4122152.5056000003,4122152.5056000003,4122152.5056000003,-866243.444,2788517.0,519991.0,3080589.5,5641188.0,5764624.2,5888060.4,6011496.6,6134932.8,6258369.0
279953802,132795.761,394441.643,31703.549,-59350.451,940439.0,3750173.0,763551.0,721749.0,732234.0,108307.0,1196438.0,2284569.0,4381391.0
279953906,218237.22775,1425.0,191775.0,404415.733,126057.0,234770.0,166368.0,411573.0,289914.0,436939.0,13329.0,163188.0,179093.0
279953994,-480965.803,-934025.0,-830253.0,-1295191.0,-2152423.0,-6861532.0,3661107.0,-366182.0,-2241277.0,-1770362.0,10371.0,1033985.0,293349.0
279954186,566095.0,735827.0,576130.0,637477.0,651816.0,718606.0,2140087.0,1512504.0,3145705.0,13356548.0,7089015.0,821482.0,1355625.0
279954716,169301.003,292621.27,426571.0,401379.5,376188.0,386124.0,297730.0,351371.0,425114.0,640568.0,588419.0,531293.0,-672692.0
279955261,303609.0,574116.83254,559555.463,441404.2315,323253.0,517793.0,736111.0,767017.0,460717.0,999146.0,1589067.0,1798416.0,1062407.0
279955437,-2652.5,46437.583333333336,95527.66666666667,144617.75,193707.83333333334,242797.9166666667,291888.0,-1910336.0,680696.0,2603330.0,2603330.0,2603330.0,2603330.0
279955557,-91464.822,-40583.82,152126.0,108691.5,65257.0,1295955.0,6634266.0,2900552.0,11008246.0,6497705.0,4538566.0,7224166.0,7224166.0
279955701,37602.384,287910.0,289661.1,284336.0,344992.0,277802.0,279196.0,240763.0,323214.0,346470.0,377287.0,575200.0,551562.0
280023410,152577.0,191881.0,148109.0,322565.0,-81138.0,56704.0,335172.0,14449.0,372840.0,132725.0,139787.0,-1040193.0,-1225326.0
280023490,745851.9535454545,745851.9535454545,1929800.996,-1296536.564,-4556389.0,124864.0,60133.0,-941242.0,5720965.0,4663654.0,3032108.0,801234.0,-1334219.943
280023890,22363.181,-11115.738,-1060.3035,8995.131,19050.565499999997,29106.0,101796.0,19905.0,-65013.0,-7074.0,82559.0,1525037.0,24987.0
280025050,45235.0,120187.64,297442.351,412094.0255,526745.7,529380.0,1210328.0,777069.0,671608.0,934441.0,675674.0,851864.0,1607546.0
280026714,-4440287.0,-4414351.25,-4388415.5,-4362479.75,-4336544.0,-3073123.75,-1809703.5,-546283.25,717137.0,-3818013.0,-3818013.0,-3818013.0,-3818013.0
280029530,3029240.0,-1739.0,1770705.0,851876.0,911597.0,1517450.0,1697672.0,2388830.0,2659982.0,533252.0,-340482.0,9534944.0,14826793.0
280030130,2465719.5,2465719.5,2465719.5,2465719.5,2465719.5,2206873.0,-337942.0,-211145.0,-84348.0,875223.0,477441.0,8399827.0,8399827.0
280031043,47649.918,222903.306,147875.22950000002,72847.153,135473.985,451283.0,213771.0,-357184.0,667447.0,1010476.0,504421.0,657700.0,1252261.0
280031787,132957.0,307751.795,2018859.0,1527286.77,1538442.0,3226724.0,2508880.0,965916.0,1112080.0,1144525.0,1841348.0,5179295.0,706040.0
280031811,57548.444444444445,57548.444444444445,57548.444444444445,57548.444444444445,317.0,27456.0,32313.0,24570.0,49197.0,-42840.0,-135702.0,792108.0,-229483.0
280031843,657073.427,206302.14,1930512.0,828667.484,842836.0,729420.5,616005.0,395930.0,1389920.0,179002.0,249326.0,375778.0,141182.0
280032307,10671.0,14476.0,12225.0,26001.0,32257.0,-38007.0,73913.0,11527.0,302865.0,97810.0,-96384.0,152609.0,820182.0
280032819,-1558590.7,-1558590.7,-1558590.7,-1558590.7,-1558590.7,-1558590.7,-1558590.7,-1558590.7,-2411535.0,816644.5,4044824.0,-2206502.0,-8036385.0
280032827,1240466.9166666667,153771.0,407510.0,17780.0,-38995.0,-1887248.0,401624.0,499929.0,-435607.0,2203815.0,4330665.0,6508037.0,2724322.0
280032867,-117013.984,-130204.0,-225898.0,235687.0,179943.0,170183.0,245074.0,-3529570.0,994122.0,-1188309.0,-1188309.0,-1188309.0,-1188309.0
280033195,429736.659,436034.085,486189.136,634022.568,781856.0,623980.0,935030.0,128599.0,901532.0,600493.0,718019.0,641066.0,753609.0
280034611,937527.0,614107.0,631943.0,1323949.0,610744.0,1021433.0,489005.0,209150.0,218950.0,754014.0,1176185.0,1140801.0,3045509.0
280035795,1007663.0,-3976348.0,-2952719.5,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0,-1929091.0
280036067,-4939.0,-27931.611,21483.387,58701.957,90285.0,40737.0,210538.0,-13186.0,78378.0,30041.0,11072.0,-125153.0,-103148.0
280036907,1475955.257,1794890.066,2113824.875,1738588.132,1262905.566,787223.0,827113.0,588152.0,754871.0,550135.0,240759.0,240759.0,240759.0
280037355,489227.0,489227.0,28915.0,11932.0,22952.666666666664,33973.33333333333,44994.0,56993.0,495128.0,772996.0,688192.0,1547912.0,1677509.0
280037795,386304.65,29785.833,173377.774,-6152435.0,8719018.977,-7007788.0,-7500655.0,-7993522.0,9300623.0,-391592.0,-5056592.0,5988403.0,12795182.0
280037891,12439016.625,12439016.625,12439016.625,12439016.625,12439016.625,10138254.0,12767697.0,12767697.0,12767697.0,12767697.0,12767697.0,12767697.0,12767697.0
280038059,42307.0,30723.0,79456.0,576928.0,48361.0,73365.0,85596.0,-415002.0,277326.0,10379.0,72590.0,73767.0,187497.0
280039011,766646.817,865279.36,443595.889,315934.253,-196855.0,-664614.0,658611.0,118130.0,-468585.0,248616.0,-2763243.0,-1561304.0,-1561304.0
280039339,353739.75,-517230.0,-14506.0,321195.0,353391.0,323586.0,534004.0,806791.0,268736.0,333441.0,-193391.0,2406251.0,-377391.0
280040555,1923417.763,1028954.147,4786364.938,6555244.52,3920124.0,5493544.0,1990980.0,4279674.0,5221079.0,786302.0,6449562.0,6449562.0,6449562.0
280078536,-34683.0,287770.0,21032.0,1098844.0,133263.0,378583.0,1362708.0,991690.0,889564.0,3369499.0,558007.0,1001783.0,1001783.0
280079928,604395.03,356081.0,22936.0,96443.0,-91127.0,28035.0,536536.0,19214.0,-25013.0,-72393.0,777933.0,1035603.0,549057.0
280080536,-28098.666666666668,-28098.666666666668,-28098.666666666668,-28098.666666666668,22331.0,-9343.0,-41017.0,-14134.0,-28493.0,-45558.0,-45558.0,-45558.0,-45558.0
280081744,-131975.378,6195.0,112560.0,164194.0,-57542.0,224.0,-957.0,-76204.0,876538.0,124549.0,44866.0,301309.0,293170.0
280082826,709169.1,709169.1,709169.1,251574.0,293933.0,136495.0,206145.0,293638.0,256371.0,527823.0,2024426.0,779328.0,2321958.0
283389509,686373.8224,686373.8224,686373.8224,374150.338,1027261.886,264275.0,554184.0,1128501.0,-99503.0,332972.0,866531.0,1707128.0,708238.0
284099308,422048.6666666667,46870.0,89658.0,278463.0,493556.0,137355.0,979595.0,865726.0,423239.0,159488.0,393695.0,179070.0,1017869.0
284188327,1995799.5,1995799.5,1995799.5,1995799.5,1995799.5,183261.0,587159.0,5745041.0,1337787.0,1461569.0,234468.0,2466648.0,3950463.0
284213119,545316.0,888137.0,745977.0,1214188.0,758152.5,302117.0,819126.0,510426.0,259251.0,359320.0,281147.5,202975.0,202975.0
284214631,5054.0,8163.0,67265.0,9963.0,78553.0,139793.0,108929.0,35759.0,-366188.0,178228.0,-1061048.0,-2337221.0,-1250051.0
284221783,381085.55555555556,381085.55555555556,381085.55555555556,381085.55555555556,469172.0,368123.0,1135586.0,15651.0,153139.0,202697.0,60554.0,50817.0,974031.0
284366652,-65753.461,-603821.0,205090.0,90904.0,-731343.0,-2086836.0,-353675.035,1417120.0,852519.0,1816496.0,3457203.0,15019640.0,-5143425.0
284367764,62155.575,68051.2114,73946.8478,79842.4842,85738.1206,91633.757,88335.771,112416.662,122220.131,84124.0,102312.0,31588.0,36818.0
284370460,594324.0635,-772941.0,7851664.066,1218594.696,393369.0,-953444.0,-449869.0,2373590.0,244930.0,-48912.0,-823679.0,-693002.0,-1208412.0
284373940,332748.0,469546.128,439582.6845,409619.241,1172450.0,658680.0,-78476.0,-261290.0,277055.0,70796.0,-776677.0,268423.0,140685.0
284376948,231202.4739090909,231202.4739090909,34260.097,127692.702,392377.414,539410.0,431380.0,485645.0,296808.0,459293.0,-1508405.0,472151.0,812615.0
284378324,216066.0,330936.0,497724.0,1587043.5,2676363.0,22494.0,-167226.0,59824.0,-79365.0,-74197.0,-587673.0,-61573.0,79893.0
284378956,545441.0,706889.807,843687.4035,980485.0,1367659.0,2342955.0,2599692.0,2369515.0,2578798.0,2892393.0,2361585.0,3454265.0,3686773.0
284382126,-3024830.3831818183,-3024830.3831818183,6789989.114,3614606.3355,439223.55700000003,-2736159.2215,-5911542.0,-5911542.0,-5911542.0,-5911542.0,-5911542.0,-5911542.0,-5911542.0
284383470,-207129.08091666666,-40801.0,277239.662,150642.367,85381.0,4633000.0,-203286.0,853935.0,483421.0,510185.0,-3370450.0,-7251085.0,1386269.0
284384790,383713.3333333333,-1307924.0,-1943743.0,-1948236.0,-652084.0,2663632.0,3128162.0,2164000.0,2491973.0,2195.0,2195.0,2195.0,2195.0
284386998,-227918.16666666666,-20705.0,4029.0,-40489.0,-69960.0,75264.0,-416464.0,111643.0,-935478.0,-1008357.0,42268.0,-456649.0,-20120.0
284397398,-83439.45833333333,211527.0,26277.0,-95276.0,-214789.0,-288301.0,-326457.0,87991.0,-24485.0,29786.0,-130299.5,-290385.0,13138.0
284490069,-726.0,-20650.0,7513.0,-248652.0,-339705.0,-202306.66666666666,-64908.333333333314,72490.0,118768.0,39547.0,-308586.0,212021.0,-482708.0
284594931,883844.725,883844.725,222400.0,438849.325,655298.65,399626.0,804594.0,1177533.0,1279367.0,1506418.0,1326048.0,1489357.0,422801.0
284596971,5164746.4,5164746.4,5164746.4,-5583602.0,-3024471.4285714286,-465340.8571428573,2093789.7142857146,4652920.285714285,7212050.857142856,9771181.42857143,12330312.0,12330312.0,12330312.0
284834770,9184.256363636365,9184.256363636365,-12932.8,2079.31,-1086.793333333333,-4252.896666666666,-7419.0,18891.0,-21183.0,9701.0,24713.0,16768.0,75749.0
284835202,220154.54545454544,220154.54545454544,505950.0,5979263.0,-707234.0,1559109.0,3502325.0,-4416757.0,5263144.0,-2316025.0,-2316025.0,-2316025.0,-2316025.0
284905071,235259.62625,37466.486,958.205,84503.39,69296.0,35510.434,298081.0,294596.0,127785.0,250671.0,949300.0,562311.0,112637.0
284905927,621236.273,621236.273,621236.273,621236.273,621236.273,1898315.0,325771.0,446315.0,705816.0,490657.0,436696.0,275908.184,390412.0
284907039,1389236.0,342205.0,553838.0,617231.0,502413.0,1550727.0,2472830.0,1619127.0,1067495.0,1436937.0,2160272.0,2799214.0,1548543.0
284907647,192267.33333333334,-148952.0,-380737.0,-611042.0,27642.0,222859.0,-96665.0,434528.0,661073.0,669849.0,-2159138.0,1536293.0,2151498.0
284911952,113988.72,301177.927,326026.162,595952.725,1362464.414,1235626.0,2853086.0,2537830.0,3114874.0,2058301.0,2089811.0,2794264.0,3202659.0
284915696,410973.6670833333,146319.014,285176.47,285850.29,322159.231,427506.0,472780.0,550110.0,467896.0,274534.0,239136.0,622424.0,837793.0
284916200,7836.559,4454.342,13804.451,18474.063,25786.888,26507.0,21009.0,40167.0,1135.0,-199784.0,-285296.0,-448364.0,9944.0
284918216,4839189.041666667,-3283.0,-1631496.0,-1735903.0,1466885.0,3270710.0,23569.0,10318499.0,4380918.0,2021408.0,8800355.5,15579303.0,15579303.0
284922128,226083.84608333334,102494.424,382077.653,477091.494,106813.582,327343.0,380625.0,364759.0,153495.0,194318.0,21263.0,101363.0,101363.0
284923520,4605457.9655,172382.738,528339.13,884295.522,484998.83,2479315.0,3102440.0,6167325.0,5757928.0,6661306.0,1926143.366,18612355.0,8488667.0
284926128,201248.27366666668,60590.0,219537.0,524903.0,278614.0,524641.0,293669.0,717209.0,663609.0,177605.0,-1057716.0,6159.142,6159.142
284932952,-215449.48375,551346.195,-396236.0,-103003.0,363557.0,460156.0,-294763.0,-1256378.0,266950.0,233225.0,-1487702.0,-1179466.0,256920.0
284933152,85390.503875,39664.33,65951.844,70082.9055,74213.967,-738260.0,160825.0,352823.0,470201.0,412659.0,13089.0,4440.0,98996.0
284933248,55807.333333333336,27991.0,34811.0,-471800.0,-363850.0,-255900.0,-147950.0,-214897.0,1533338.0,44607.0,82758.0,431928.0,-31348.0
284933344,719754.4166666666,775629.0,575655.0,524512.0,390297.0,622916.0,405172.0,455132.0,662991.0,359265.0,553835.0,2222184.0,1089465.0
284935328,467691.30616666673,334.656,393.141,35451.006,70508.871,-9871.0,279257.0,890896.0,637211.0,598453.0,404196.0,1506365.0,1199101.0
284935672,267718.2746666667,134690.591,316427.0,184060.0,408556.0,213275.0,327884.375,984778.802,121157.96,142073.568,-329273.0,261588.0,447401.0
284937400,1933244.5314166667,272624.0,209750.377,486801.0,260526.0,1495105.0,11217729.0,430734.0,2343734.0,1786889.0,93408.0,1248800.0,3352834.0
284938824,7678047.0,7678047.0,7678047.0,7678047.0,7678047.0,7678047.0,7678047.0,10458011.0,4460136.0,-1537739.0,-7535614.0,20111744.0,20111744.0
284941488,604528.06725,382104.868,1096893.088,1184085.851,341690.0,265761.0,50602.0,-636716.0,-578831.0,670041.0,1492902.0,1492902.0,1492902.0
284945152,301053.4166666667,-44463.0,-292902.0,-90077.0,149215.0,-776586.0,627955.0,559673.0,820566.0,890492.0,315927.0,497449.0,955392.0
284946280,551268.2185833333,-53206.619,1757343.019,57848.223,723189.0,680739.0,440847.0,541684.0,420834.0,455667.0,748688.0,304320.0,537266.0
284947256,1425705.8333333333,953302.0,633751.0,653804.0,1044646.0,1976903.0,660331.0,763734.0,578422.0,1342371.0,2666783.0,1915099.0,3919324.0
284947944,458600.25,284749.0,353558.0,337099.0,335389.0,297003.0,470842.0,540235.0,554950.0,672719.0,396862.0,653700.0,606097.0
284950305,292242.10708333337,42809.804,39355.0,75007.946,120222.0,79768.0,74313.535,170984.0,1100416.0,-161163.0,-96151.0,82154.0,1979189.0
284950401,86779.30033333333,264760.0,-354124.0,-712077.396,-524522.0,321367.0,337815.0,190318.0,448921.0,13698.0,-294675.0,967955.0,381916.0
284995980,1774875.0,4283469.0,2392360.0,1995176.0,2198482.0,410229.0,3642381.0,464774.0,-764827.0,-890024.0,2202789.0,523837.0,916302.0
285012245,-81201.836,-474253.0,-458235.0,92264.0,-126576.0,172299.0,722145.0,170679.0,-10953.0,89267.0,20672.0,203828.0,633110.0
285014245,70983.77315,70983.77315,70983.77315,-50834.362,80250.977,287234.36449999997,494217.752,6355.0,40086.0,-36868.0,-36868.0,-36868.0,-36868.0
285015669,419011.83774999995,93652.976,132270.073,479746.0,544250.004,1206960.0,1045173.0,488365.0,762832.0,261176.0,23004.0,10828.0,-20115.0
285018341,-9243173.458333334,1990529.0,198827.0,-2534359.0,-4399294.333333333,-6264229.666666666,-8129165.0,-7088734.0,-10606447.25,-14124160.5,-17641873.75,-21159587.0,-21159587.0
285128450,208771.801,269402.69833333336,330033.5956666667,390664.493,545151.0,442292.0,798785.0,778995.0,919690.0,987611.0,1190992.0,1527395.0,1198971.0
285212228,63633.7482,206510.9158,158205.99886,56770.07042,217475.766,251635.886,298409.288,281584.261,341959.696,697599.0,762377.0,787261.0,1234966.773
285256710,1193260.53,1193260.53,1193260.53,-25277.462,-241683.238,2639781.0,2208580.0,1906147.6666666667,1603715.3333333335,1301283.0,1869383.0,33106.0,637570.0
285257150,57510.13975,17956.873,14676.963,19695.564,20243.277,20455.0,4567.0,53226.0,377417.0,3298.0,53897.0,69697.0,34992.0
285259614,81106.25,81106.25,81106.25,81106.25,81106.25,224958.0,295449.0,481108.0,482576.0,639837.0,750957.0,2442948.0,-4668983.0
285263409,-43618.168,152191.401,203286.3255,254381.25,535885.625,817390.0,1293297.0,554812.0,590058.0,872142.0,405093.0,1243736.0,1790514.0
285357754,267607.0,229872.0,141781.0,41406.0,44154.0,163343.0,191280.0,181443.0,189885.0,232891.0,84803.0,251711.0,433705.0
285357914,123585.0,94445.0,107925.0,162805.0,140669.0,306220.0,184041.0,166181.0,153125.0,261384.0,270215.0,48247.0,473479.0
285358994,130223.0,881596.0,788172.0,563988.727,922382.0,479385.0,508081.0,324256.0,427094.638,161275.0,66318.0,91890.0,210487.0
285359570,713295.0,1099877.0,1030962.0,1454731.0,1597087.0,2495118.0,1775391.0,406616.0,851645.0,772842.0,652294.0,845556.0,1774939.0
285359690,111042.0,34664.66666666667,-41712.66666666666,-118090.0,17270.0,-35003.0,6935.0,-624929.0,574135.0,-513743.0,-395991.0,-278239.0,-70100.0
285359762,1854933.9425000001,388696.0,414271.0,388951.0,737351.0,924756.0,858060.0,-107004.69,1026695.0,1131492.0,5620177.0,6818682.0,4057081.0
285359802,110191.27566666667,124792.487,28255.214,61123.606999999996,93992.0,185506.0,250394.0,280074.0,99125.0,32839.0,39579.0,72193.0,54422.0
285360850,111144.0,114744.33333333333,118344.66666666667,121945.0,142083.0,131233.0,60251.0,171807.0,250410.0,118891.0,28631.0,41614.0,204613.0
285365162,27880.0,9215.0,202459.0,57001.0,73748.0,119053.0,463506.0,81662.0,2250400.0,-9848.0,272537.0,554922.0,55417.0
285365610,-53274.0,-29914.666666666668,-6555.333333333336,16804.0,40316.0,41637.0,50971.0,74088.0,99925.0,91788.0,137177.5,182567.0,250032.0
285368282,366395.0,-220718.0,489698.0,-2883816.0,502647.0,512526.0,1017034.0,1057062.0,-2274345.0,-1735232.0,245834.0,-203860.0,-1746349.0
285369090,436427.0,913694.0,136936.0,153420.0,349756.0,261380.0,-221726.0,186127.0,3372899.0,786343.0,-12489.0,-63266.0,27319.0
285369146,-33622.818181818184,-33622.818181818184,-144788.0,-209015.0,-228367.0,20438.0,269243.0,-207.0,-172232.0,31633.0,55971.0,80309.0,-72836.0
285369298,105579.0,31678.0,68500.0,-153215.0,1296.0,-10822.0,42893.0,111732.0,61032.0,110501.0,286927.0,275067.0,506930.0
285369450,28290.0,209747.0,199280.0,607353.0,295334.0,396754.0,866171.0,1360924.0,1241699.0,1903197.0,396793.0,1655869.0,1890804.0
286742616,541654.2175,605911.746,633911.864,722080.0,710613.0,749362.0,869359.0,844716.0,550717.0,203295.0,203295.0,203295.0,203295.0
287069604,24101.75,-68221.0,-30443.0,7335.0,45113.0,63704.0,29936.0,34376.0,27760.0,25046.0,45347.0,74485.0,34783.0
287070860,388065.0263333333,156432.0,78139.0,304190.0,163344.097,132034.0,511284.0,116312.0,1204490.0,241855.0,347294.0,976508.219,424898.0
287152117,-535943.1389166667,-517662.234,65021.818,-800517.251,4249474.0,2112794.0,-2605064.0,-1604217.0,-1948579.0,-1345642.0,-1345642.0,-1345642.0,-1345642.0
287153549,-77973.16613636364,-77973.16613636364,-5024.285,1410.364,2724.729,21608.3645,40492.0,39386.0,-73320.0,-131498.0,25284.0,-439782.0,-338986.0
287153773,115391.93566666667,4512.191,23554.897,52443.14,37540.0,-76244.0,400681.0,239243.0,78908.0,6361.0,-58955.0,248443.0,428216.0
287153885,-482205.592,22650.0,11535.0,12251.0,308882.0,62939.0,-408129.104,-145810.0,-571225.0,-2789424.0,-1656866.0,-164267.0,-469003.0
287164885,-22074.43154166666,538604.393,405827.91650000005,273051.44,-899079.928,679349.0,-101767.0,349565.0,-1619643.0,-681991.0,21964.0,379155.0,390071.0
287165725,-3552645.25,-275488.0,370015.0,1133224.0,324586.0,-2734288.0,-2892493.0,-2963082.0,-3033671.0,-3104260.0,-9818762.0,-9818762.0,-9818762.0
287165821,35275.735,93643.699,69649.0,156739.0,2899322.17,244361.0,51680.0,-246787.0,-22663.0,89655.0,209111.0,1749712.0,1111651.0
287166870,212248.74916666668,475403.428,664007.396,436943.851,-373980.685,-535007.0,943526.0,400613.0,1351431.0,738262.0,992808.0,2621217.0,-5168239.0
287171214,255559.33333333334,24587.0,341956.0,204481.0,139566.0,406339.0,105466.0,237205.0,529313.0,927484.0,689.0,74813.0,74813.0
287173118,421652.9166666667,37032.0,113225.0,152158.0,17489.0,485335.0,969804.0,38127.0,637055.0,143613.0,1926473.0,339539.0,199985.0
287173206,1145103.2364583334,165077.465,141922.6125,118767.76,230160.0,404180.0,657918.0,561572.0,1810558.0,4584174.0,1221491.0,1024922.0,2820496.0
287175406,176795.15358333333,-220466.14,117335.158,523602.501,371680.324,536703.0,466686.0,410435.0,-139701.0,50741.0,83280.0,-39377.0,-39377.0
287183854,39913.23941666668,114704.771,310502.913,140284.5,74962.693,107038.0,-27089.989,155976.39,-163762.57,-163238.0,102224.0,-92549.835,-80094.0
287187422,-3959768.5,-2798304.0,-1601695.0,-2966854.0,2717612.0,-7835843.0,-95663.0,-5535491.0,-7762900.0,-3819613.0,-2191909.0,-7813281.0,-7813281.0
287195286,114935.61333333334,114935.61333333334,114935.61333333334,114935.61333333334,-63022.0,34323.0,-80440.0,770818.0,-142151.0,90130.0,180855.52,194521.0,49386.0
287196710,71383.66666666667,19373.0,93473.0,47883.0,64861.0,85067.0,47318.0,42641.0,188008.0,55227.0,45115.0,87719.0,79919.0
287205070,375959.10325,308258.602,179749.676,1172956.961,451181.0,313508.0,394500.0,990397.0,338173.0,42692.0,82566.0,55203.0,182324.0
287208318,129221.98770833334,-1156.0,76254.645,45626.936,6624.415,30153.571,-26347.7145,-82849.0,392783.0,312650.0,290187.0,267724.0,239013.0
287208494,1278431.12575,20617.0,61332.0,185591.0,251776.623,535015.0,577884.0,717065.0,906077.0,2115065.0,3703236.0,3469823.886,2797691.0
287213462,142274.990875,4708.4,23824.314,230756.016,425339.377,476090.0535,526840.73,401852.0,336556.0,-640463.0,-26068.0,-26068.0,-26068.0
