ID,FondoManiobra2010,FondoManiobra2011,FondoManiobra2012,FondoManiobra2013,FondoManiobra2014,FondoManiobra2015,FondoManiobra2016,FondoManiobra2017,FondoManiobra2018,FondoManiobra2019,FondoManiobra2020,FondoManiobra2021,FondoManiobra2022,Diccionario!A1
2590737,900930,919450,291137,4412325,-307478,303717,-118386,-337225,-3438,-107494,-361060,-356827,80539,
2591199,321008,1158104,626849,79320,318051,424152,968307,1044461,558287,1814994,2204484,1628567,2163590,
2591318,1177754,679734,1047987,1363067,3538695,3580248,3371992,4622733,4101285,5266587,3304383,3584103,2945781,
2591458,744732,708641,1098970,"2774739,449","-1626142,84",438630,8719794,1068306,999167,565830,-9117457,1131534,6430606,
2591507,12263,17119,-7937,0,-107264,276641,-195834,-624452,146318,-31943,124985,611361,280097,
2592018,54308,74970,161852,56230,90368,49432,136219,159566,104801,320523,-129822,291118,18722,
2592158,141152,-22804,188000,174000,513580,1129846,1258860,4862778,4386615,12597581,9814481,8702770,7566049,
2592200,1559435,1689457,1772379,1731467,1735416,1592339,4583922,2578181,3973195,4376143,4811558,5380163,6479832,
2592662,42074,-27790,64032,2481,33080,83391,-256301,415895,63666,123092,383438,347960,98541,
2592949,393683,499208,345752,-1237378,-1159553,3938047,1938988,2034152,2030513,3955863,1372262,8121676,6835262,
2593656,280860,568383,311707,342483,375360,317558,219940,-99464,-692774,-1032906,-548141,-119989,-230133,
2593705,471383,381872,-133650,-696350,-866862,860641,732327,691283,-1200766,-1777385,1231543,3174783,-3325230,
2594027,3852516,2749485,4066245,-6266207,111741,-2429212,5352838,6013768,10329906,11312610,2990172,8021506,11373266,
2594132,"48833,073","-55821,677",0,0,145357,659122,-335935,1473110,510032,-149871,373455,277419,583136,
2594671,89475,272798,230071,362573,735968,631624,798513,229888,1232146,827693,1789670,15615,764146,
2594867,2583736,1030441,528284,624023,-96201,5080096,11044067,5130411,2364033,8218715,9175476,14639630,-8721810,
2594993,273194,395947,466599,748653,1594618,2289387,3067962,2001341,3088802,5366754,"7181725,481",13609308,10533552,
2595105,573132,1020112,1264991,925486,887181,1289982,1530847,1189727,994770,667834,317954,1520686,1466673,
2595602,622766,956783,360529,549877,1167558,667313,353541,51248,-1969661,16663,0,19648,-714613,
2595833,121529,187478,250886,451000,391664,533719,504426,690144,202579,289739,254905,261550,709068,
2596582,264532,157412,-23435,125400,179738,177530,747032,755441,1054525,-1721164,-3000459,-1362267,-3712124,
2596624,793453,855568,84542,234636,199143,-991669,-527066,1688820,1765807,-113218,-15540260,-1849543,7268801,
2596827,617944,817456,706670,361394,675463,514750,699668,706117,1016861,1489808,2359499,3751818,8548086,
2596862,"291291,139",374489,0,"525120,145",0,0,2491474,1965502,-1894996,2263838,643232,-836501,-2735385,
2597331,2233596,1625034,1423322,2626727,2262131,2053888,4876758,4609995,3925241,"5494406,706",5000294,"5105935,48","3282944,256",
2597534,158963,127350,159023,150782,173188,-159769,-457648,-342454,-273836,41884,-612607,58373,72193,
2597618,699575,-2224987,-1605657,-1539863,-1131568,-2138793,-2766037,-114459,1130683,2616164,643461,-4473105,-2792690,
2598332,3118786,3270818,6791775,1091103,2549489,670296,2880138,843751,817496,15807831,26086896,8998715,2854854,
2599389,0,0,0,0,0,0,257683,175497,197569,5105513,1550853,413431,442877,
2602238,16625,130058,4486663,56769,381265,169323,760328,983812,362981,2303252,474199,1326352,1728979,
2602322,12527,-9746,130652,198164,351194,1601680,-7108446,221131,117026,94869,0,-19004,-2781514,
2602350,-21107225,-15657850,-10374902,-6738392,-6149847,11867126,3101928,12356114,28624914,-8103154,-21739342,-12279637,-13948259,
2603498,116393,98325,82559,154885,188033,433786,587037,435015,413259,2447902,794341,453789,863425,
2604226,307461,497138,938441,1432534,1470310,1644258,1429331,2280886,2149664,1372674,2211682,3959807,4274407,
2604688,705162,611501,777058,1532301,1410260,3966616,639149,400158,2708910,414451,656573,1431988,1397221,
2604723,-413421,-2156875,-1461887,-828119,-1378649,148924,194812,1610938,-1324815,1328439,"768943,113",835175,1044015,
2604807,28700,67063,41594,50407,72384,80537,109191,108266,178277,-37108,52756,-83652,23427,
2605178,171764,-463148,70020,249945,121992,4343,67150,92571,20709,89153,-520513,116059,99725,
2605395,774219,1788692,1689432,1920721,1618411,4461213,1675748,1492597,3280073,6310086,4731853,6340795,3546817,
2605409,255445,255045,244223,"278096,015","288547,454",526703,408746,875,350475,408393,377000,590142,"483140,358",
2605934,-11697336,22851728,-1454959,-10037780,-6785213,-26362493,35404708,-14803362,-22561703,-51645327,14281690,156564219,36311055,
2606039,"13864253,889",13266350,20245591,8853710,"7230286,663",8423743,18343254,8696120,27222100,37007798,54948226,"85637187,143","10933997,922",
2606249,-23517,158382,110726,406966,1010018,188668,47684,252888,7815,169089,603618,1396334,133681,
2606340,9339,6185,18849,3171,1945,-70656,247258,-134067,58975,120574,79367,153139,367365,
2606536,289330,308335,314404,520818,688546,1178977,"1715299,498",3163772,3382868,2048692,608971,1962905,417249,
2607236,1176862,566647,679118,603159,602068,66720,-297144,572474,641830,345073,102257,900220,981666,
2607474,1070522,656803,680395,2314989,1585020,3670682,5585031,5445225,1939954,7512423,3695518,1541813,2062193,
2607481,645276,826339,1037030,648000,605424,104528,1244279,103410,148629,277145,924289,1410030,575804,
2607544,377536,216346,145718,-79051,-666313,-141246,177572,150692,277700,607347,291823,1678784,1744952,
2608503,142414,66920,49834,104952,223798,340630,457717,366696,436166,383361,949272,2287547,2152383,
2609196,1163785,2229781,1085742,1736626,2848871,4852756,0,575630,2243704,1946626,4275723,4670663,1280059,
2610309,-1739597,297515,106448,1044642,59443,6367306,6383819,4531217,-291444,-1345000,0,0,0,
2610449,170066,77760,120037,88627,-8722,-99480,434072,115682,-250983,-250429,114342,298712,268608,
2611240,"-87162,45","-33463,353",0,0,-91241,112444,1418541,148212,-2384084,161952,0,-140287,-477472,
2612045,0,124399,177449,228364,562202,581233,365134,1772606,803497,738997,166934,10549,42222,
2612766,2973350,2112723,-1987852,-2275877,2516187,31318,2551695,2959587,1957177,3365376,2631123,5664860,6338973,
2613340,-7362,37998,173658,106645,58978,103595,158119,220972,228723,213457,316274,340730,74852,
2613879,22553,"1030705,863",0,-86885,-31480,71182,191456,24923,204183,105590,121615,522747,165539,
2615524,-25032,6987,46817,"82055,217","158375,229","238469,808",351089,415313,558811,1166140,1536842,1624857,2243912,
2616490,197291,274210,385285,487437,568006,963457,553941,610268,436042,570895,524253,1201010,1038438,
2616707,25636,40194,48811,-1567,22411,68903,98542,52403,89448,-203645,-1062449,-206916,0,
2616847,190317,328385,71116,63987,94547,45547,-177768,45434,-143605,-221551,0,-257330,-210984,
2616931,413861,782284,909561,155573,406037,-62155,-45974,85944,28614,67238,41973,219919,133539,
2617715,"239517,502",50301,"360289,733","494940,548",198094,"604867,272",674330,-85992,-77622,131645,32706,121469,435950,
2618471,165778,60842,36146,42864,45105,86628,298254,75630,63762,63166,44242,29559,-1440858,
2620767,78543,103525,139550,212160,229081,438276,544369,571403,405553,900368,857603,199959,344644,
2620879,28549,53947,73453,163507,64334,30277,135931,272684,390272,248594,277301,548248,849769,
2621208,261296,361930,468074,271824,220300,134542,994146,-352829,-8850491,-8566485,-10909987,-5597818,-10882327,
2622230,225028,0,0,0,367884,392933,106444,-478922,-310618,379355,0,-274480,-238560,
2622538,503046,518679,538929,481475,526303,992481,-39631,327493,400425,1134755,65893,339119,456292,
2622580,42914,145412,209567,189022,314223,-18617,77792,37323,114745,245697,154117,269074,229980,
2623343,851973,"299706,89922",433752,166592,1095177,898893,2511178,-1344004,831371,906882,1331795,2204950,2684392,
2623546,161675,173543,7603,181920,95885,99258,665379,2627886,999079,1200807,2091473,524955,104515,
2624078,5933243,2152094,6764610,7403031,9446951,11368325,20420417,17932694,11207563,13025467,8945210,18162909,22039657,
2624372,59673,150396,268941,332420,374231,524313,1059449,851201,976925,881240,995527,1150706,1065886,
2624596,1764597,1783484,1641965,1821485,2123290,2049219,1308829,1010028,991279,777600,655954,616161,467292,
2625107,98576,101438,-1021997,256074,332148,600597,1122522,283603,-1079784,118662,-1571801,-468247,-31828,
2625534,994931,1026685,1360182,1063349,697105,1122155,1116598,1279861,1560399,2409618,1835878,3878314,3927354,
2625611,61521,60464,62051,42410,55264,84173,36534,90772,38651,-268682,37957,30538,-193711,
2626591,187559,404213,466176,383252,-79056,207115,-365456,-515683,393487,632658,556005,469108,1090096,
2628425,1068836,1122752,2261578,966976,520547,1429743,1429784,502026,1891010,2313129,3215876,6996783,6853027,
2628796,27910,35445,41822,47103,270739,102554,499329,86189,144334,3503,15263,29060,7033,
2628992,876061,499070,1400810,545861,1240578,2450534,2945140,3537565,3668927,3861413,8244846,6573962,8933495,
2629027,902156,334018,1020875,896285,568930,"609903,805",3004722,2386673,825497,-899956,2613506,8920911,5141096,
2629251,348549,484856,170159,215625,97941,296636,508908,117010,26787,219482,512020,474823,618366,
2629265,58854,118920,17171,50180,285513,8154,25145,-550456,-389808,-474019,-54267,831588,-321380,
2629286,306722,106029,-665166,116778,165423,128268,118052,-624138,-69778,-85960,1490575,1386734,476564,
2629356,75854,-38859,1265194,93717,42903,193115,-324822,8338066,3933420,2171380,1126327,196213,426151,
2629671,-489755,592566,27300,1238705,763558,1023379,106120,-3843337,356900,102296,-7530097,3208688,5561572,
2629769,646821,282037,343541,"578297,873","195022,359",330904,465493,2661154,3457429,"3435318,302","8450164,978","3516908,057","3080828,965",
2629902,154163,115136,197727,214721,261593,395306,219845,105750,310332,401023,238421,179644,247087,
2630084,5712715,2019348,140563,"-173093,044",-283594,-1786240,-1979156,1570125,1078098,7703453,2228573,131461,1567931,
2630196,45517,"172598,583",68376,"142529,848","82479,484",166978,139463,-255388,336033,445796,303937,1092254,"760479,98",
2631645,65605,174151,1586657,711914,450675,1087092,880870,1884470,1286316,-3904851,913692,922235,687933,
2631869,845998,1098312,987553,1246529,321592,490373,1054451,1002053,1108826,1037525,983835,965079,3120726,
2632072,12597,3821374,1799973,114643,116239,104643,182010,-84066,228336,418351,1649,36972,27984,
2632135,53270,95278,135900,113880,60668,92946,164102,248593,-62881,-366172,-319630,31815,0,
2633640,47626,19591,-12963,13973,227457,244421,149095,187101,282182,401899,548185,590214,321513,
2635187,515825,523075,734487,886857,941971,757874,537093,553080,1084946,628951,482391,644600,1129280,
2635215,280641,139151,129197,360600,109814,344989,151767,399645,587794,793893,521172,1156433,593424,
2635390,238774,330023,160942,265897,254416,604549,562182,616717,1340685,1249952,906136,-33396,-2196809,
2635894,554822,663379,118537,19111,512770,573225,1867853,-204114,1282544,2994310,0,4752651,1812140,
2636979,195997,194652,256115,276031,403495,441891,408906,568524,242630,275437,841491,485797,497218,
2637112,0,0,0,0,-407229,852288,81876,829052,824610,708234,621840,-762593,0,
2637413,375527,222600,165030,727060,1069917,990370,543505,1092257,1288400,282188,704307,1569982,774341,
2637420,101573,27863096,170893,121317,203217,1026711,1287070,612514,823180,875109,675086,256884,450078,
2638484,471007,59722,187183,244835,220931,319253,239724,283100,377999,429902,869771,1091029,718462,
2639345,137514,392084,554629,328499,-35525,-39165,406379,461024,140371,596613,119586,658279,855371,
2640206,280294,274548,367814,138082,180385,325910,339745,320747,157613,128887,-814534,4473,-2303996,
2640395,1683294,175451,141457,-15273,1580881,702403,3578752,876920,-1098027,-2200845,235087,-16370,0,
2640822,322382,86514,59583,46941,78116,214584,-9679,15924,-1265,3751,337071,-600881,149376,
2640976,144102,-6945,-10403,-76969,44990,-67480,417794,152950,-36012,-117099,-31222,195585,763218,
2641214,101904,235866,322079,417209,531169,1772990,1778650,1009867,1899680,2038639,-2941779,2170771,275054,
2641872,9383,27608,1360,170442,49468,-339360,346477,56069,355454,228791,1415184,0,1066949,
2643524,0,0,0,0,0,808321,729229,483622,2231815,2089375,3323568,1223041,805001,
2643587,16667,42919,-8024,-425613,109704,666951,-2654344,543888,553940,734836,-2710810,515866,-695106,
2644770,341725,445094,178170,584626,996323,458862,681458,804016,1579627,1697420,1236040,3196130,3351659,
2645932,19516,-10184,-34106,-40977,-23642,-16697,-120207,-72535,-257154,-134725,0,-125816,0,
2646233,240898,142837,136924,-50406,186437,65303,113653,159373,-270687,104118,-454201,"270521,343",-311073,
2646485,594493,702276,739179,771082,329539,3390763,3735089,2316747,1728808,548010,329421,1558619,507105,
2646800,103839,195167,236993,115719,226966,121785,301216,236499,162608,180389,260773,437219,370983,
2647521,6046,198250,240457,141902,198109,135122,-169000,321334,-184233,-408092,0,-115972,-366910,
2647626,-339584,-20230,-165236,-886842,-5085532,-2378944,14418291,12988011,2985400,27453025,-3856246,-16300457,14665226,
2648823,543295,728396,511989,280391,560015,"941125,007",486069,487805,512550,659001,656682,1678000,2258000,
2650265,70295,-905458,-764157,-4008491,1534282,-1313136,362262,-8683,237240,327946,683189,1553384,1232315,
2651238,403221,588058,561425,353902,718623,1070586,1283750,1423797,1421567,1859271,2724917,3920172,6617807,
2651714,1967121,2620694,2824280,5185385,4459167,6419329,5185342,5506257,2303754,1955778,4632322,2100491,2657592,
2652015,336154,261943,-45250,74161,2490,-357248,-163742,50259,-103967,-323676,310561,1879097,3052972,
2652477,386944,261726,272499,284750,-811466,-2115590,1511767,-877707,618971,-547506,-951295,-875618,87482,
2652610,303613,11299,22348,28813,34448,104128,6327,30688,16824,15549,7221877,195865,9620,
2652918,305842,248416,289019,280941,241599,457270,493123,568427,532218,973747,1105850,1866346,1737036,
2653149,892413,1292808,68754,2264500,1702806,1839295,3338780,4423094,6623413,5720200,8922917,7424182,19037009,
2653611,233406,284969,410122,489136,586524,809291,4885221,708362,1107426,1602855,670774,2513906,2721016,
2653912,3561762,366786,386135,0,371584,858993,3468385,189232,118189,-518,-249624,307470,726332,
2654430,201025,292342,228503,399132,749700,780865,1050437,853340,598318,630897,1549793,905051,597599,
2654983,1528625,2468683,1412935,2589436,1800576,1785170,3313518,2252000,524000,1599000,0,5159000,9062000,
2655032,36369,-160952,109843,73838,84241,137739,9252,80767,245780,112789,-1511500,268627,278200,
2656047,122107,215684,2048525,827709,7332095,2010861,1648264,9987103,4377109,1815077,254980,1868627,721946,
2656747,"248235,237","20301,428",0,"23353,196","56617,698",63915,333487,153013,208128,126333,37773,450763,5880169,
2656985,42017,45610,77719,22956,121432,41496,"1201,57",-62506,74084,133894,-103879,40242,152064,
2657307,196148,390905,446689,760714,159847,1343029,1029485,2820443,2490977,12919849,271603,5399451,5473263,
2658756,0,0,185530,89335,66292,7443629,-157534,42408,-112787,-148900,-28110,466965,-62648,
2658770,143546,212289,264975,303984,338796,351995,413070,462500,495136,580297,-4128,827,756,
2659071,304924,497055,439177,914429,626151,860405,652501,455992,436431,984487,11426210,687254,660031,
2659407,"600087,479",644559,340829,"910538,049",561015,393835,269543,422115,-413600,918923,2199594,1448082,2785631,
2659414,674884,508695,394132,-1922823,4512604,214977,2264280,-2021561,-461025,131269,573597,-2853686,93080,
2659540,424321,"-142853,946",-259309,276570,238000,366837,-1039238,-856137,-483185,-160234,-385214,1142036,931974,
2659673,-6037,448659,98425,18437,72139,194031,692353,717203,868551,1252511,522983,1675518,939647,
2659757,462345,495373,334786,361202,448359,517788,200915,139200,320133,508313,828842,576286,770674,
2660786,584633,850732,819437,670789,537850,601428,383562,-362224,22564,108017,63139,130119,110116,
2660828,401687,856998,836272,936419,1006054,684364,460872,351312,919921,102202,45305,522656,344202,
2660905,3059957,18896096,30053883,19388453,29724184,20308167,33837877,12800694,21823408,13721286,169788,0,0,
2662557,278297,146725,384188,409882,870568,970276,742832,542650,703631,1549896,847886,744666,1140989,
2664860,51495,159146,517742,152881,-133286,-311766,-121932,1070243,631123,182601,-657057,-1455800,-1249261,
2664909,3806403,5844494,4479765,4436170,4753457,3818768,4170421,164049,2099505,6285651,3329458,-259882,214332,
2665399,191708,112178,436853,56131,275519,426847,666595,533553,504798,378828,619721,1408762,1008024,
2665462,5192944,1693967,2148003,8733296,4545328,3255470,2445156,3069310,4912231,4592444,3299690,"2951434,711","4291347,939",
2665553,3778,7152,12494,15255,11306,9126,15134,48816,566,103780,168767,-60062,637728,
2665651,54938,9647,52216,1384715,967087,6636524,2842228,104268,7590261,355605,1476363,4758252,7394042,
