ID,AC2010,AC2011,AC2012,AC2013,AC2014,AC2015,AC2016,AC2017,AC2018,AC2019,AC2020,AC2021,AC2022,Diccionario!A1
1673681,21721338,31916153,31164117,57430880,79726373,72950080,59983303,59288374,34991645,16925194,9977891,8345213,6073997,
1674171,5657461,4962764,5940483,6818724,5647736,5603625,4673468,5175297,6106227,3089674,1346026,0,0,
1676432,3989800,4237975,5374173,5351374,5394611,5338201,5478695,5253377,4650066,3137135,0,0,0,
1678469,0,6789620,24085433,28446018,19922031,27824762,31466613,35900183,37266226,40875267,48281378,56454779,59177773,
1678994,2583714,2189949,2247707,2663403,2674245,2644008,2942925,3358182,2925351,3899199,4260891,4439514,3459594,
1683376,0,9885908,15362070,17086173,"38942323,65584","52687492,14798",50798906,116749193,127757564,135831723,138116220,"171505178,59711",245860377,
1683719,0,1418089,6199841,6728368,6319670,4594238,6737308,6934906,6687625,6377542,6020578,6125929,6186147,
1685091,2391943,2783303,3223929,3787402,2952463,3830206,5606641,5206097,6924847,6770313,7096257,10790049,9550974,
1685182,19473290,22420496,20260259,19821020,21517240,23007163,27521620,28843610,28052304,31827688,35675441,56765051,54310849,
1685777,13180523,21616235,23549304,32223050,137648385,36472629,44321380,48057203,50623766,79781532,75397407,74751362,89850821,
1687394,0,0,0,0,2696947,3081336,0,5786176,6739747,5568902,3852754,4342791,4605705,
1687716,5938986,6505941,13388224,18725802,27283861,27531125,5428450,5906095,6202635,4919616,"5060600,838",5589930,4305318,
1688150,16609695,20215819,19384707,22148574,11006015,12381116,12720730,12993583,13953254,13158360,15704613,15885469,15468443,
1688745,15422600,19802599,22950519,56426224,46115669,44122194,36908174,37631849,55735705,52728321,53397623,56775339,62178464,
1691930,6596846,8881440,12347100,14942953,18628191,23370301,22774968,39192653,44169001,44292732,41910935,50611995,57036221,
1694786,11921509,12563691,13074898,13604321,17348156,15575000,16059740,16195112,16264258,16450229,19586990,21465167,21165952,
1695087,"25334431,762",0,0,"28766791,813",0,66825432,61806781,67862052,57593466,56510875,52282589,44360669,42261240,
1695395,51861757,31670548,27979052,18066343,10441574,10752779,14714085,13650320,13761480,14082871,14412329,14310468,14230480,
1695969,1912588,3903662,4979874,7068028,10002102,15617134,19344317,20384530,24790099,25298174,28430411,25402339,20612258,
1696781,5116773,7288524,4051186,10740772,6471555,13355604,14915288,20320356,23186674,21505423,0,16840063,13945747,
1696858,"5312520,155","5606027,323",5245389,"6538879,338","7053201,675",7970433,8520134,8649458,8219448,8159773,8759591,"10426409,857","10480562,205",
1697278,16006473,16770596,18247560,18999736,20286241,22589530,36132079,32583768,30405826,30046725,"27737142,169","29680680,888",0,
1697859,2260508,2836379,2969470,3140128,3396961,3612820,3682838,3743185,3843390,3918842,4538729,5362678,5744282,
1700379,3361293,4331623,4507214,4855518,5341458,6138349,7949922,13112534,11240328,12206553,13503146,18616392,15581705,
1702661,0,"4037693,959","4275719,388",0,"6092510,952",0,0,38012007,38594737,45797565,55444598,58263461,61220327,
1704411,3585110,3684826,3489877,4309511,3958050,4266241,4376120,4955812,5039591,5113625,5310981,5162901,5322628,
1705202,1685136,1555463,2005825,1996545,1706726,1869106,1971207,1866836,2121869,2506247,2221997,4125815,3991804,
1705426,2637569,2868933,2478992,3283824,3628620,4452581,5312568,4610518,4439886,6106841,7769756,8107299,9212457,
1707029,3195811,3951279,5178337,5934998,4146142,4889371,8203055,8548834,9110292,9390347,8793567,9150491,8324790,
1707505,14945609,13247748,10433699,13434889,15723902,15646782,26209212,31360753,40750403,37237859,39622128,43091626,66590400,
1708331,16821724,18253147,20990095,20957771,24811764,110242232,107962355,112309551,104735743,107038796,106931666,94124653,94891183,
1708541,11324653,13607212,16402066,20122404,25762145,27215944,22095036,24796894,18185610,23796843,18411253,19365264,21552057,
1709675,23645595,25420117,29204350,28425032,24990320,"31572343,37926",36312969,37447668,34926725,38221102,32985077,40658673,51215849,
1710060,17791481,45020960,65773291,70382192,29785254,0,0,28455164,7604463,8234443,0,7013306,5702440,
1710907,17252078,18873447,22564365,22561754,23980273,27388488,32824879,33639696,35231159,38256421,38588265,44856049,"49972775,032",
1711173,598405,591147,636596,741221,863944,1259980,1703413,2309252,1704204,2441931,1070540,1806359,4378803,
1711628,5540116,0,7250737,15930566,15878534,16012936,16321306,15004958,15083412,14870757,16603122,16977396,15636089,
1711992,5662464,6433801,9015253,0,6724266,7187554,8047617,7695740,7068335,7222281,8276069,8326450,13936341,
1713777,4973770,5185565,4924201,5195495,7293475,9287614,13016923,13488465,14000682,14537983,16650819,17895026,19013476,
1714470,813043,1349269,1128358,1279687,1979869,2819595,2348915,2842001,2689372,2077395,2643066,3083755,3618590,
1714659,39638247,34744837,27043553,26675656,30352031,30891881,29647881,36080484,28320238,28942549,26641244,27200128,28191529,
1715380,2153955,2515417,2524626,2568684,2576706,3182226,4057358,4493677,5290677,6587805,8104880,11946142,16726428,
1715604,2141648,1909758,2980731,10490992,10154944,10339204,11073376,11019020,11126780,10788501,13235385,13375692,12986501,
1715611,4798698,7803948,17291224,8832030,11115713,"17314647,57369",0,25970434,16176168,5357513,"9220134,264",5553013,5764884,
1718649,"18771514,46",18950680,18930710,18215692,19964343,24762538,33447099,44623135,53483205,55726041,75621572,106214382,130134887,
1718663,4713640,5135054,5454979,6003566,5971800,6002770,8456056,8314058,9978478,12246366,10468840,10796109,15366291,
1718754,0,0,0,0,0,0,0,10414669,10356796,10834106,10717193,11756490,"8806639,107",
1718950,1641033,1508048,1465271,1394701,1494581,1992335,9156394,10911472,10856143,10978287,10993935,11075162,11649097,
1720959,7867501,10680651,9458727,17214180,13750650,15807247,15258681,21335095,26810449,16141230,0,11370903,17636777,
1721092,"395925,631",566058,"1049435,651","942123,627","1379261,472","1542009,278","1970271,54","2202553,798","2910205,608",3542443,"3349427,999",5028449,5018794,
1722324,2528826,"2472874,15933",3024930,"2904046,98064","3180833,82827",3619460,4071322,4158887,4842202,5523426,6198361,"9612373,95","8543512,535",
1722506,2486449,4055912,6687918,11517018,14052251,9638683,9183300,8689631,9669708,21953545,16670122,17585568,20016495,
1723325,4200399,4411399,0,0,0,0,9659415,11704594,5017588,6514928,0,0,0,
1723997,1004713,1074515,1573741,2012611,2199525,2401698,2627449,3153024,3279888,3344472,3628791,4540428,7571306,
1724060,1552710,1813082,2592792,3625156,4422404,4813032,6380427,7868631,12718025,14601613,14393674,16836676,21606495,
1724368,4025705,4072736,4308069,5363668,5738715,8182953,8694762,9217836,12937503,11619979,0,9776533,11971899,
1724739,"2177921,24","2479009,799","2914088,742","3776146,133","5657582,492",9441725,9121652,9284505,8953801,7767476,0,7686133,7710999,
1724984,"4278901,356","4937406,467","4499515,643","12116923,614",11368605,17942299,20699797,20713371,28303615,27778520,28236991,28874978,31745012,
1726587,2057971,3686792,4011058,3654493,3559250,3315192,7135609,7978289,8161509,8998970,9277709,9727231,9716792,
1727049,340631,735961,677174,1276022,1032994,1035481,2044621,2025144,1866133,2418832,2229568,2049537,1797674,
1727826,18461431,20986876,18421427,20014270,17647108,20024293,22506903,25409313,23035971,28207203,27877563,38311887,40674934,
1730549,1142554,931875,997057,883277,796555,1432550,1984534,4724479,4980947,4875687,0,2099960,2135444,
1731277,3722134,2719995,3920399,5660647,6833657,5825973,6976354,7366673,7679677,8128778,9417685,"11980146,82907",12950756,
1732901,5076426,5168506,5065346,3771750,4014211,4836734,0,6587639,6766775,6803398,6422744,7538587,8243263,
1733279,5147638,5964081,6459406,10956923,11602220,12110154,13522463,12459255,15026264,17918381,18126967,21825809,23424003,
1735323,0,2347317,2551722,2939660,3457092,4099981,5155043,6334032,6811563,6878609,8342045,8423339,10436430,
1735729,2628331,2493877,2580504,2928115,3169346,3827237,4284634,4191172,4107822,4329687,0,5984064,6084980,
1736268,4668166,6606790,6692673,7020590,6894100,8615323,9849443,9220577,8360736,8352637,8448854,8911821,8430695,
1736758,6022615,6183830,6978419,8219546,8576232,8645117,6859413,8079755,9855361,10263074,0,10305613,11723262,
1736779,2707751,2711587,2662336,3086481,5409839,5498173,5916407,5941688,5837748,6321204,6388176,6411801,10809127,
1737178,1234645,1498024,2142860,2566703,4209800,4383416,3689165,4548455,4343650,4549663,5014115,5888609,4978564,
1737381,3392047,5699412,8451813,8367893,8162395,10808288,10176466,11438064,13987861,12683431,16347596,25053341,30266667,
1739271,"13127323,43867","17318295,24817",0,"24279488,474",29130921,29552771,36571945,41955609,54065936,51965657,52408242,59331696,67638257,
1741525,6843905,8669159,9513705,9489345,12808339,13447136,11970343,10473006,10791427,12211578,12763137,14508286,16126150,
1742771,9965256,11006623,14557259,12836436,13960246,17063450,31748490,33613290,51275168,53027834,54652400,59705740,65060674,
1744388,17659584,17015530,12914200,12942594,33419489,46685600,45798020,47868007,46383106,46721984,50572957,52556974,53595203,
1745053,4639377,3541576,4260998,12042882,10799833,11113580,9346131,"12572502,282",17429168,18506371,20245682,"23206289,821",26702408,
1745816,31853897,32047946,40368803,40491649,35787550,40413578,34025534,38488504,39826333,40417630,40767920,42086954,43026543,
1751703,8446493,13186226,14709189,15624670,15216285,17342882,19985035,21851148,23197203,28029199,23612568,26688473,28979802,
1763589,8216688,8099442,8186322,9994210,10701809,10724691,"11132811,154",13744547,14152795,13491355,13808045,14953268,11181236,
1773263,54954108,60574237,61973818,76589724,82765302,94130537,75407809,82600238,85495091,77469461,"75280631,355",87504252,102240629,
1775769,2703392,2278209,2538316,2256506,2154455,2435037,3820300,3647435,3561929,3560636,3934250,4687949,5224872,
1780683,12007797,12419529,"17656167,303",17707924,18518709,28093857,27918624,28589613,29066898,29283368,48880018,31594088,43514560,
1783371,15154398,16807174,31596427,31302660,42886706,48233440,48924645,60284447,63255534,67525431,65407122,64033868,85061305,
1793360,94376630,91209004,90641606,97351139,118764949,127043433,135718971,155749344,161076062,172876319,187460082,231135133,285353164,
1796048,60798260,71896382,78342472,93843739,96451440,107091618,87859836,100345969,92339294,93060156,94903672,167117997,211379206,
1801081,4544929,4632855,6282540,8821299,8824896,8621809,13745503,11636006,13018584,14302743,16820915,18758680,35516282,
1801627,3225518,5212526,5617999,5541052,6778492,8145536,7530360,7653905,6999590,6176845,6064980,6141804,5776513,
1801690,0,0,"3290958,69567","4501614,31603","5801841,92",8057886,9009548,10354971,12227226,16574665,19254313,20498164,21075580,
1803055,2908882,3539051,3538265,3197596,3090500,3449627,9091643,9114631,8710757,8680080,0,7788945,7828133,
1803265,72843985,73333291,73548918,74543907,76777794,118437782,122409177,121264187,124610049,125469970,0,126985667,134886232,
1804413,2816716,2774330,3120430,4995354,6519605,8273768,7273861,5877342,7346602,5366582,5476308,5999659,4464224,
1804805,39359746,39139114,47773716,48880119,49348419,52237170,111533501,111764965,112763575,117531038,117625494,118013766,118000683,
1805883,3176595,3197102,3545885,3343054,2847154,3250193,2849752,3918935,3350010,3719095,3153072,2663123,2560238,
1807213,2247680,2756526,3585634,4254940,7730296,8543333,10741544,10734330,8363157,9962440,11632787,14104377,15645182,
1807269,0,1834850,1702602,2740535,3098979,3061467,3002801,5315462,6116366,6030319,7064846,6717296,"8743622,801",
1808025,"617924,53501","1507024,45993","2603123,11773",1661431,3389878,3391338,3889258,4481249,5408884,4765069,4718402,5074604,5355988,
1808179,5305916,6746177,8426025,9365953,11920192,13473088,14519837,17029501,18491624,17663665,18292816,17059958,16565323,
1812624,13887208,19319872,23632629,32815752,32603939,39439578,35885970,41215897,42128796,59848703,58378271,57713013,66348882,
1812666,1094615,1667587,1764856,2442358,2487966,2958709,3543159,3630687,3512993,3621166,4294384,4533587,4804711,
1813128,18919702,23870432,18383869,18684862,18738594,19177062,13562491,12451468,13762100,15752082,14681697,13622937,15302737,
1813254,44244200,74416236,87866337,144917367,133784253,108222569,118027414,121673670,116129175,119030218,115094220,116244393,118950183,
1813814,50544658,49404612,51793030,48957939,47563845,45452518,44111181,43021841,44179987,50911330,25166675,0,0,
1814269,10914381,0,"16558551,1755",17127595,15890998,13032402,16525790,17973806,24446780,33846807,32095721,"37703647,326",40186572,
1815025,17521720,14814732,18822758,20979813,17508400,17078692,13104275,13215882,13622541,20357666,16935273,18097017,17128368,
1815060,0,0,0,984986,"2271973,092","3698832,398","5939310,307","9017192,278","10580999,145",11048180,11084558,14686149,26698969,
1816271,8863722,14948954,16889192,17527180,17087363,18251815,18160704,16962713,17327109,17157677,0,18055087,23908259,
1816530,1063576,1492545,1947891,2103654,2677677,3398069,3384584,4445120,4748539,4905330,5656908,5062714,4792102,
1817818,11341071,10606538,12520617,14114961,15366428,22452837,30581831,40732232,41930298,"62355917,201",58894315,64417987,73645250,
1818399,0,5041990,0,0,0,"7785807,143","8706017,867","9099135,532","8751208,628",9873976,9777633,10426683,12790340,
1818924,1859328,2551763,1953637,0,0,0,3276722,5245183,7038725,10104133,34392200,29019296,37875110,
1819141,2924200,3715659,4672504,4021043,4817366,4159635,4464861,5214281,5907356,8097425,9092718,9527710,14754519,
1819827,20017265,24874937,26538600,25379492,25647264,25449712,32102600,29805038,39156108,41745756,40655181,49665176,50533994,
1820604,665859,842444,950637,846033,957572,1338298,826499,741612,679068,684903,766621,"1194487,628",1231758,
1821388,2827305,2678567,4561959,5601694,5711297,5071955,6137290,5279580,7410842,7894411,5655174,6605609,10412314,
1821423,4602914,6979884,0,6710918,6556632,5589226,11973751,13455703,14530912,15365716,18290376,19286679,20359624,
1822340,37677529,33649463,44445847,54650825,104695560,125459706,120582140,139232935,181302565,179272679,169804264,210396920,278999528,
1823586,0,0,3908385,0,6557799,7105981,13838259,12398635,9261661,7180942,7378139,11406883,11986414,
1823719,16102722,14384003,14372514,13275130,10706904,10556359,19289969,23062858,17818808,18492181,21721126,24892619,16148330,
1824356,4934678,6318147,6129001,7956112,12937959,14162161,18791480,25599266,26761127,50924461,63349842,62882016,62948538,
1824832,21977821,30374280,35595215,51010172,31172560,38965939,34494029,42895689,34357909,36383890,0,87272562,79414329,
1826050,2039653,3776960,4979005,6894372,9637835,10963545,"11032000,645",14700482,18815461,20914962,22735333,"40093383,963",94486935,
1826722,2067406,2937151,3584025,3424329,3615119,3720573,9131071,9573513,10001266,9817252,9643362,9669804,10110094,
1828640,1092073,1521492,1930819,2250674,2420334,2651110,2810694,2446464,2419292,2229071,2293179,2306132,2625256,
1829193,2010133,"3125636,901",5136754,5413539,12427089,15872103,15351106,23432280,25252392,"31747027,636",42069119,51018509,51742101,
1829368,8593855,8046697,9928722,10758922,11563163,12353623,19524024,15306154,15793534,16424310,18506637,21385344,26541865,
1829627,"11268098,93335",20701984,0,28007573,25896663,"22905132,22462",17953732,17181042,21490735,22709793,26508830,31726735,42916451,
1829851,1179457,1507344,2478889,2450010,2825534,3142889,3539155,3670056,3590328,4162274,3814679,4485120,6698885,
1830901,1632697,1865513,2866414,4844161,3646265,3561414,3996301,6059016,6480604,8575041,9073051,9792241,12550608,
1832595,5545570,5372256,4703967,5627457,6344340,7696099,6501989,6157289,7021980,"8696548,893",10794522,10712872,11100040,
1833169,9249400,17994920,15667436,25584877,26086767,40058904,42241633,37130116,39953615,42021723,49161834,54459179,49331338,
1833176,6951076,6227238,6742315,7306871,5980380,5757718,10685378,10514834,10002359,9646223,9747752,9957795,9726361,
1833624,0,6304420,7078980,0,6765941,14948656,11208098,19021062,27894664,37834936,42473239,57143014,69982420,
1834282,4825834,6606639,6495903,6364145,"6113472,23139",7054166,6734695,7769221,8483307,8250337,"7315901,031","8312591,555","9382200,382",
1834576,2486180,3846210,0,7322600,6163784,5684610,7294154,9409616,8865773,8111873,8124555,10748578,9787578,
1834590,"2088095,367","2138989,131","3237292,956","4996733,516","5954927,94",7663328,8544916,9804728,10358764,10756278,11104491,15810556,17029313,
1834891,0,0,0,0,0,0,12241345,12257430,16689174,19820244,20195891,11942641,14355064,
1836319,4979754,11018415,10303187,8534477,9104368,10183653,11112600,11330341,12744981,12082870,16814922,20538724,20505483,
1837229,4601225,4826761,"4830518,202",5614665,5884523,7179252,7089569,7511752,7316740,8321592,8105767,8802481,10244704,
1838454,2841176,2935812,4476300,5064603,7568546,7330080,15833273,15392659,15107215,16113413,16393789,16540488,16733959,
1840484,11996210,12584796,16301344,18711785,20677345,13631202,16335190,14996802,14767033,12189518,13803055,19932755,13278371,
1841660,8514971,9191320,11334627,19078790,18526293,15979679,15467571,35067529,38317239,44882557,0,70823233,70575305,
1841912,10446118,11391883,11104366,"12188616,163","13100760,602","13804143,035",17180590,17186156,16606437,17594665,17385054,21586703,20811647,
1842549,27434517,32548851,37956721,40808968,44384943,46439756,40803255,47888452,43823512,44540304,69436176,71095831,98952614,
1843074,8238648,8033873,8150283,8600716,9858202,14687954,17671106,19823725,19137570,16326907,24712417,24511163,25725449,
1843172,"3453571,656","2747795,749",2536510,3651200,4535026,6281913,5420628,5864600,7333425,8088330,11743520,15935647,18805401,
1844306,7611540,7550496,6790147,7220851,7332075,9136165,9122998,9461369,9331221,"10176133,81",7470734,7261580,7628804,
1848086,1897936,1967945,2373174,2349935,3141761,2423705,2237578,2418027,2584951,2361932,2324437,2111293,0,
1848709,4959762,4558503,4268434,4302322,4392824,4278172,4279348,4706171,4814447,5031919,5059021,5138343,5767385,
1849416,4370502,4753472,4961201,5327561,5192760,5403957,6571840,7238268,9805919,9453195,6223830,7038332,11384315,
1849738,13051525,13107635,13609672,13833710,14063063,14493364,"14594853,004",5418708,5718712,7456162,"7387519,534","7605363,276",7828446,
1850207,0,0,0,"8452211,594",0,0,11277472,9993287,15750199,15034251,15496450,15301311,16005489,
1851264,"9003613,845","10615259,819","20113369,434","18866301,933",17981608,16799816,19382141,20305490,21191054,24324153,25607830,26009828,33109970,
1851544,8686181,9093662,9851790,9820329,10446602,14018334,13642270,15368521,18468207,20126397,19785471,25019693,27058548,
1852496,3095452,2876120,2933535,3476143,3378845,3685611,4652613,4614927,5310321,5246549,5203373,5073673,7875865,
1852895,7031487,7500165,12836391,12046820,8731040,7879280,15896416,19153447,21313081,17674994,"11469014,367",7675747,7418319,
1853322,5443001,0,5834993,5914736,6178107,6404296,"6500282,633",5241073,5434481,5218889,5120852,5232510,5303608,
1853567,882668,1073098,1318826,1409666,1679804,2051359,3055558,3587956,4271116,5119442,5737350,7876401,9630275,
1855107,9885871,11384470,13082737,13825895,18720560,14077398,15610088,16001815,18575197,19097395,12226244,17437643,24235929,
1856003,49988101,64214659,65984816,73366009,69896802,77827605,77455237,80365102,79267251,81145780,76776383,83081877,91757097,
1857025,4939812,5947046,6695028,7112143,7652269,7456418,8678193,7751644,7853295,6658407,7298592,10767099,9014918,
1857984,6589465,6649323,6407441,6344022,6295951,6294885,11620901,12027834,12105032,12419930,0,13262039,0,
1858551,1385139,1393198,1292571,1648568,1925697,2475073,3079198,4667953,5796772,6619689,7219803,7700487,10273251,
1861295,6602138,6852310,6820911,7014803,7116911,7322664,7278336,8107181,8265719,8061046,7979856,8229255,8720315,
1861701,12474980,"13920959,182","12701308,316",21353495,20882900,19741117,22964031,19635906,32282272,30693535,34932525,35264687,37686210,
1863122,70583524,58979651,50908583,48245690,49820324,59564530,54838972,57132460,54563992,41708625,274206239,0,54989229,
1863304,56645935,57086628,52801272,59424172,63716375,66876955,63971916,65981549,68924920,73251079,83325287,77502606,87505558,
1865180,606509,876295,1076907,1463492,2248417,1847022,2697958,"3589876,307","4366128,432",4238497,4291774,"5253071,183",6040272,
1865509,2712464,2682398,"3007769,771",5042570,4238385,5029179,5136173,4416975,4574741,"3948782,429",4061705,3695330,7647390,
1866118,43751538,68973004,65878211,61087391,66192186,76040605,65625887,68888669,58458758,74873734,0,97917427,106899365,
1867714,19462391,20599163,23184539,25217048,28322737,18166684,18929090,25896029,25162250,25068460,26175285,39975597,40878664,
1867924,7588658,8273011,13205054,11357398,12404917,16533862,17282683,19395873,18977316,17678426,23207333,31394655,31021103,
1868617,1680913,1964854,"2445190,305",2808843,3445052,4086363,4233261,4909229,5377901,5708739,3737489,3923261,4402131,
1869401,3092398,2937163,2729686,2751780,3339581,3755872,2921304,3219478,3458009,4062167,6410559,10116437,10807614,
1869653,7735356,7683842,9523622,"11373725,125",12942105,11983222,19434122,24705480,29369945,30416490,33382127,38715800,41729299,
1870997,1994471,1716731,2095964,2158951,2782173,3225314,2672556,4051826,4197003,4075214,4407781,3856228,4019594,
1871088,"5538347,045",0,7273489,8224641,8562211,7541100,5811023,4884365,3980611,10648115,9447237,8146181,9209965,
1872292,3800572,3605335,4197442,6187514,0,"6348361,722",9283461,9290145,9301757,9382039,9297544,7794812,8552219,
1873930,3693338,3897649,4187263,3809190,4227727,4954545,5317647,5781204,6341573,6486671,6839598,9092596,11296167,
1875113,5102063,6085128,7650647,9450720,14394523,15310023,12028588,15170621,16251997,18372343,24178250,39959680,39461325,
1876373,23742665,19881254,23139978,22680588,21186694,26438900,52973874,44572751,96161348,101723496,93536977,82133595,82687135,
1876716,5636924,5767127,"7052719,57",7499666,"10031947,199",10955354,15555108,16771163,18414859,13598110,0,0,0,
1876814,31505787,33699769,31786035,29950470,38715113,30046072,8456809,8782855,9809772,10199003,"13208642,925",13135696,12141162,
1876975,3944125,4209629,4347869,6103308,7067534,8941698,10282264,9912092,13063948,15614058,19144362,"34847839,069",41585826,
1877458,5054627,6408116,7406100,8470420,10706261,12266918,13018180,14794285,16062152,14500624,14357162,14427649,12216812,
1878284,26142471,49917619,73977541,85992917,88491827,96618143,95909598,110769320,104052065,91356156,80770283,101258116,94688220,
1881826,"6366932,586","6582085,508",6431418,"5356962,145",0,7000061,8535297,7694625,6709687,6844594,6529224,5779101,8759118,
1884115,2550043,3015694,3709984,4820131,3375216,2473800,2093543,1993244,1750547,1320615,1200899,679395,736559,
1884437,4427650,6004920,7628036,8032501,8784267,"8025695,17",7036659,7522327,8049582,8304473,9591923,9734141,8849443,
1884521,6720458,7845220,7444245,7656244,8398263,9376990,10748071,11064487,12101566,12271152,11134950,13916095,15929121,
1885928,3910169,4212582,4669887,5162239,5732320,4668720,5841936,5937116,5810599,8060448,31903445,21573295,27861777,
1886131,12575174,10584924,16666632,16388011,16281945,16313099,29405326,29696655,30577462,31138751,77085862,91597730,128165325,
1886201,0,127590753,197185983,75563085,75146271,75847440,79365203,79162886,107822729,113831897,117378094,120429010,135892971,
1887454,87079763,92341127,90412525,98118088,99996199,107005027,101106519,113542443,103793317,104495280,119139377,125047849,114206422,
1887552,"1744232,568",2276694,4020701,6436575,6683280,7499826,6874707,6886906,6317454,6528499,"7589953,566",9573725,7650218,
1888287,4900362,"4519455,941","5640568,087",9203142,9024494,10879222,"12088808,333",10811105,12593243,30859284,32168086,33481905,26452523,
1888420,3676432,4740406,6576658,8101899,7974929,7802937,8349546,6622528,5842441,5789385,"6312664,74",6844809,6223811,
1889575,2732414,4269349,4078238,4866476,5861888,4992805,6084178,8929294,10749593,12462533,14665736,29405792,27293992,
1890695,9434610,18049915,11568558,25289045,21296282,42896170,38536696,41202109,62658919,65593443,78850817,77041448,103883335,
1892193,1580000,"5830574,291","8688692,453","7590448,681",12412922,14600806,15270628,24128243,25925766,28294548,37147366,39404429,47375902,
1894328,101453378,119782639,102513885,183017984,271094298,332765354,314679014,289126708,263109090,423029095,386178063,475713986,568885077,
1896197,5025588,9210049,15606320,20726825,20729050,22862267,22679155,22845013,24736332,26399882,45175375,43987945,24960225,
1900775,19440989,22132076,22871245,25816207,33681609,32066614,31323342,38834398,43847052,59553778,53374827,89126948,99906909,
1900803,4048465,4999280,"6068336,594","6312574,568",6273166,6959170,7813317,8684545,9077132,9990698,10160863,11123536,12858322,
1901524,284428397,290946682,322054642,322245053,355018271,378886227,360115564,354996401,432852394,519308771,555672253,652664920,712230954,
1902868,"3200266,78581","4278027,77189","5362122,249","7324966,074",6361904,7414769,10908869,10590602,12977405,9282195,"7801772,005",0,0,
1903743,2307561,2350048,2655679,2796245,2800189,"3203163,52",4015660,3490728,4011885,4271880,5339105,6013048,8240072,
1903799,14140554,21850997,31603149,"36420750,791","41642947,037",0,49573813,45523466,49762363,46799056,45349899,51017123,55577613,
1905192,80433974,66369156,77028914,87711923,97199030,84339067,153960177,122556969,103540229,109461410,161198096,172438521,188188166,
1905661,0,"4418787,255",7887465,8030320,8150448,7741282,15413596,13137399,12873313,12134871,0,11465847,29531139,
1906522,55339884,71037418,77310330,85329685,80811668,84862533,91191715,85601834,82782178,79064413,70864518,81307682,95817468,
1906823,1625133,1378543,1950849,1932882,2174549,2165406,3107698,4424746,4410815,4936868,5338355,4211071,5388346,
1907369,3273663,2968825,4581829,4722488,4255241,5988105,6268954,7001309,6952679,7559514,7790510,12067671,11653175,
1907446,15805950,13725160,16809557,19479308,25282536,44137907,49660037,65549667,66976256,54671421,40444405,43068676,47418971,
1907677,2587688,2085942,2245495,3405167,4928181,5882960,6846496,8399695,7137833,9123717,8182074,8444509,8586426,
1907740,"2660610,214",2185204,"3317514,309",7366916,2823958,2050064,2543699,3228722,4118564,3642590,3277959,5762060,5549128,
1907796,8122263,8521118,8972742,9457801,9702667,11041382,12582867,12770910,12763582,12807969,14292248,13282292,13400528,
1908146,"2384633,263","2611863,986","5604812,776",7760945,4290377,4820741,5048895,6840537,10831104,19122642,0,0,11094312,
1908258,9194698,9132731,9872543,8519775,9566723,13522557,11764004,12774103,13423643,18289915,30538973,31006829,37405026,
1908517,5372921,6052811,6132392,5605859,5792404,6851400,7818475,8572259,8929997,9380342,10144652,12287174,13598635,
1908727,8219263,12655145,14396395,15367011,15517962,14160399,"14639755,606",15230541,16122922,17095210,"17588098,604",17429519,18842412,
1908916,4271000,4435000,"5909626,721","6678971,732",7411470,8229136,12892488,18683510,16230774,16297809,15509309,15534143,16566897,
1909007,0,0,7262335,19027123,8519760,8587939,8627206,8677284,8697974,7983805,0,7852227,7868976,
1909483,12973992,15779417,18157133,16457466,36073371,17811258,9165879,8560691,8516198,8157616,8169874,8363723,11094808,
1910547,7894606,7803799,12413544,14111678,17128030,18419528,21533857,23771107,33658262,36890118,36306146,38366532,36083797,
1911205,4772640,7620320,7585472,7125869,8982038,9251946,9993192,10591441,11198870,11012578,10842773,12385362,14622545,
1913102,12808359,19641518,20082111,19057891,29751530,31724737,46585689,42494960,43384630,41969963,43275413,51070828,58109819,
1914180,521845999,583560051,645276134,730606722,847360009,1539812723,1688356897,2384406630,2380284385,2860769413,2841790421,2697235729,3152526248,
1914425,4048876,4751146,8377052,13426020,18667356,19568207,17102017,26734275,24547122,27978005,24960137,27012049,28834894,
1915713,0,"3038795,47934",4353640,6444813,9190105,8045971,0,9987196,10338083,11083280,10970074,13837452,13927580,
1918660,3733611,6033928,6933795,6882437,6855546,7037524,9906476,8788351,8873234,9230115,9679937,10963203,"14079344,238",
1919171,"1300931,563","2543416,401",2698738,2742000,3235308,4518590,7057023,3853874,4223846,5043905,6302398,7868809,8907074,
1919920,2797188,3069869,2902849,3086382,3235107,3709997,8072986,9162638,9197176,9097192,9227403,9335210,8953037,
1920774,0,0,0,0,3915548,0,4933659,5976724,8787916,11247685,10401036,8942518,10411309,
1927844,6841584,6258793,6917599,8823235,14506588,18181209,24000336,24922252,31830829,38004728,41267107,48313895,65618107,
1929636,1299720,1930136,1789436,1605021,1972335,2030931,1630960,1859834,2030443,2533611,2919187,3221583,3801304,
1933759,"3251924,942",3224500,3612315,3938201,5604071,4842416,7210626,12492884,11459837,12384484,12486338,16166785,19627537,
1936307,3853952,7305790,7436177,8264788,7919761,8251595,9455220,11238931,9956966,11061173,"12217116,887",14717885,"15629383,098",
1936594,3605464,4813054,4695572,5075261,0,4255315,5491839,5454294,6043035,7449718,7367892,7495523,"9347502,701",
1936734,17734391,21809446,22940806,25386393,29565470,28626125,32914272,29932872,37014919,41269848,49390118,79384412,71098028,
1938246,5831336,7287399,11137921,10552319,13798209,16975627,16755189,17891418,16678619,16790119,16311291,16349744,16849602,
