ID,RAIE2010,RAIE2011,RAIE2012,RAIE2013,RAIE2014,RAIE2015,RAIE2016,RAIE2017,RAIE2018,RAIE2019,RAIE2020,RAIE2021,RAIE2022
315912,1513562.0,1170676.0,1311196.0,1299693.0,1397370.0,1444730.0,1533046.0,1620098.0,1586896.0,1813503.0,1505357.0,1875224.0,2285658.0
316059,482520.0146666667,60000.0,83000.0,347353.0,193087.0,38821.0,930918.176,2141665.0,275331.0,242907.0,292819.0,342731.0,841608.0
316073,438583.0,809028.0,1012571.308,998066.0,1013928.0,1039469.0,1091722.0,1032276.0,1268936.0,989039.0,917588.0,833424.0,860210.0
316290,1372155.0266666666,1733147.0,1254096.0,728768.44,203440.88,215380.0,1663529.0,2035091.0,2230730.0,2126428.0,1626575.0,1398031.0,1250644.0
316500,6914319.0,4670631.0,13965226.0,25360468.0,14354641.0,5725064.0,13089713.0,15402969.0,19591198.0,17917368.0,8077879.0,11064127.0,5190692.0
316514,,,,,,,,,,,,,
316682,8522444.0,8915251.0,10311095.0,11947772.0,10572254.0,11930724.0,17276569.0,14512181.0,14963459.0,17446435.0,17788754.0,21227271.0,27469966.0
316801,29075479.0,17090569.0,15640101.0,5519846.0,3418563.0,16012954.0,42117917.0,15594372.0,6464721.0,19258000.0,4244024.0,9491945.0,5157469.0
316864,,,,,,,,,,,,,
316892,3192996.0,4066650.0,3947591.0,3828532.0,3418296.0,3489916.0,3621463.0,8032414.0,8509198.0,9622780.0,8307451.0,10765350.0,12371893.0
317123,23193554.0,27220173.0,28651912.0,31993914.0,34564947.0,36742083.0,40268465.0,44371195.0,47797123.0,52350467.0,43002082.0,46616101.0,55625985.0
317193,448677.0,423000.0,485273.0,434931.0,391343.0,517593.0,420186.0,407510.0,400834.0,401759.0,87593.0,695461.0,695461.0
317319,17617763.0,19376217.0,20639736.0,27487157.0,27853374.0,32172369.0,30593166.0,1873800.0,1811611.0,1299597.0,1291488.0,1555330.0,1662202.0
317417,1168672.0,1537925.0,2274540.0,1994669.0,2081846.0,2161461.0,5218429.0,5611431.0,54212820.0,30295967.0,14460125.0,14489288.0,13870609.0
317564,5298814.0,7022304.0,9672363.0,11642948.0,12482483.0,13422573.0,14307399.0,15696535.0,16238331.0,17410390.0,13629093.0,20343582.0,19382767.0
317739,5215784.0,6180219.0,5917316.0,6814617.0,13316054.0,4197559.0,17799265.0,3735759.0,13218620.0,2114423.0,1202537.0,7247011.0,17560265.0
317746,70059934.0,74133602.0,80350137.0,83264530.0,87326898.0,107760115.0,122386829.0,124447854.0,135532918.0,171274603.0,173124171.0,212454699.0,267886526.0
318005,407996.936,453702.803,495575.827,365215.008,374681.0,257944.0,849750.0,607049.0,293985.0,655088.0,860002.954,229721.0,478947.0
318012,89337935.0,106462040.0,119114298.0,102521664.0,112571229.0,199670770.0,227124909.66666666,254579049.33333334,282033189.0,282033189.0,282033189.0,282033189.0,282033189.0
318033,1163822.0,1400294.0,1966311.0,2474823.0,3865557.0,6620104.0,6124873.0,10013142.0,10179085.0,7744501.0,5405221.0,6732245.0,7887932.0
318075,1352744.0,1616200.0,1922860.0,1911303.0,1930662.0,2267281.0,4079746.0,3528602.0,3859664.0,4348919.0,5939098.0,5922648.0,8606861.0
318117,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,353495026.6666667,279739860.0,390372610.0,390372610.0
318432,24348759.0,24636241.0,25803075.0,25839055.0,28776584.0,37530390.0,43337897.0,45957296.0,48923026.0,59146011.0,70667178.5,82188346.0,101729316.0
318691,34199034.0,29056581.0,85843515.0,50007579.0,44717789.943,31051632.0,34418111.0,108913638.0,262806279.0,309126222.0,154822624.5,519027.0,11718171.0
319230,19582641.0,24618810.0,27861633.0,31555174.0,36675192.0,46099028.0,56281689.0,63273537.0,71604634.0,72776948.0,74567109.0,91597670.0,91814768.0
319272,7342088.0,10995097.0,12656456.0,12911962.0,14010206.0,15675801.0,15473810.0,11748332.0,13359574.0,15633604.0,11957268.0,14211452.0,18589811.0
319524,18540602.0,20552521.0,21931147.0,21255715.0,22641626.0,28510755.0,29961867.0,26681807.0,27593822.0,31873900.0,35416403.0,46418171.0,65033009.0
