ID,PT2011,PT2012,PT2013,PT2014,PT2015,PT2016,PT2017,PT2018,PT2019,PT2020,PT2021,PT2022,Diccionario!A1
250693,9721859,10049050,10367390,13599771,14021350,13721660,12681410,12848121,12884804,12881144,12904594,14391677,
250749,0,0,0,2598957,2637895,2392864,2801097,3007054,3133801,3412701,3284656,4401969,
250784,18362987,21028787,22491357,24034658,34755471,32019134,33915648,35347953,37956424,40080127,40870096,45367632,
250868,9013052,11933405,14533625,17615523,19783629,15577189,19229811,23961799,28455458,"32828477,124",38322065,44684897,
251106,14890309,15144557,15515618,15948706,17088383,14722772,14522616,14521668,14529978,14514599,14623280,14860010,
251176,9006685,9219087,9936883,9262475,14280154,10146313,10097476,6845210,7062710,11466611,14883496,9907545,
251183,2070641,2091000,2463610,2559432,2656428,3633702,3703558,4191956,3883477,"4034988,944",3927753,4027847,
251386,12820242,15365494,15906773,18189507,18700990,23417016,25369362,24680949,31967932,36224311,48290028,59672430,
251463,6766122,6944003,7460675,8521093,24218203,24914507,23625335,23764891,23826638,23883254,23931646,23989146,
251512,38040750,47497694,61654534,95194752,79983460,29049577,31605251,32835093,35011260,35730525,36011344,20710662,
251680,235302,2417861,4175000,6082098,6120880,6281893,8276555,8757320,8846369,9484595,11637196,12039761,
251694,18057035,19564480,17889211,20731489,18432582,"18675179,732",25534182,20794122,19644308,20636589,"20550201,526","20656459,489",
251757,4370246,4504161,4472687,6324840,6464255,7652943,7639115,7943534,7996744,7653376,7966031,8019314,
251855,8875570,9252244,9691756,10133429,11125691,19338975,22545705,23027669,23465644,24136464,24915037,25913333,
251883,6264477,9902105,14009257,21131260,21590889,11445963,12091071,15100797,16809910,16012868,44890774,46840840,
251890,1381725,1396990,1519864,2370849,2393137,2405233,2459632,2472804,2537194,2585437,2424311,2532264,
251904,13821200,14063445,14810455,15104369,15659071,16134083,16162538,16415042,16464912,16931373,18157402,19484563,
251925,3652633,3854328,4422386,4020634,5835926,7644100,10737539,7947672,10268609,12501258,14425446,11918252,
251995,42194947,52316239,53521546,70422462,76276449,91252380,81434858,70294170,119129096,97921641,97231237,107677663,
252149,8945411,9553191,10509956,11261966,11940980,10275665,13279373,13559189,15508475,18072340,19879586,24472205,
252191,4472242,7179136,7555984,12808959,11645069,9965544,9651259,9829051,8479728,9502218,10654689,"10596800,634",
252219,"1844846,833",2493944,3563505,4264045,4249762,3788669,3828200,3690915,1001977,5380381,6045128,4657739,
252247,3339220,3887182,4637112,4338661,6013736,"5269188,201",5388759,5171545,5350429,5330292,5850585,4661720,
252261,9670095,10694597,10948014,10907718,12243687,7377959,7457285,7587793,7690983,7720779,7738519,7764350,
252422,12990259,14833629,27537166,31333769,33106489,42857021,47817838,54542934,72230204,75312920,73633861,70730671,
252443,4400615,4220653,4461466,5834153,6109829,7564565,10450074,12909195,16711831,18766399,23857273,11213550,
252562,183144710,183338645,198641459,334075509,362401643,383485856,392810574,394506074,420803877,442328156,449377853,503777352,
252569,2290601,2653084,4151517,4324429,4480260,6141933,6253115,6356544,6403630,6443678,6589476,0,
252716,3755984,3972153,5377077,4852593,5787439,6443047,6662548,6028975,6853094,7034422,8229949,8195947,
253017,"1032879,005",12377538,12360880,138724477,138706388,138795276,139066785,139537340,139596814,139633411,139854985,139872095,
253122,589774,677737,718746,631237,633788,"371991,794",373669,485315,562779,603070,735841,897292,
253220,2121607,2614466,2772573,2656194,2906530,3352349,3190626,3598666,3400876,3304113,3285122,2415609,
253227,4399414,5146940,6756634,7399582,7945382,8913298,9274819,9540308,10277994,10403810,12141545,13375643,
253360,2018947,5062548,4915228,4662695,4315043,27501732,22127195,21798739,21368817,21255673,20909364,20822028,
253409,6448875,6204742,7249414,7717372,7573743,8078176,8271297,7678592,8872320,9158624,13454370,16005388,
253696,23821967,25698988,24891302,26441366,26994910,28240669,32480352,26986669,30358533,42417000,89631643,93894946,
253738,0,0,5956240,8226584,11022183,11270615,10846854,10831068,10952836,10921246,11231525,12133421,
253780,1950778,1915635,2164369,1739168,2707708,4633283,3708977,1740122,1108217,0,0,0,
253843,27428549,27428736,28047492,30094184,28162136,31762758,31566967,31247791,33698970,35243875,34374436,34040345,
253864,11178716,14770580,26965018,"19288446,352","16853259,503",23019782,20464465,19604985,"22161788,924","24617798,557",30699962,36862316,
254095,7884883,8393728,8888595,9534440,15773698,12780384,12587615,12852504,31118402,31226190,31288176,31113807,
254312,19763723,21080294,23903144,26709925,31930375,33076799,13625617,13850830,14359343,14818530,1260172,485523,
254417,"3088587,477","4888852,209","7716014,922",9649744,9734940,9961428,10272853,11427235,11724134,12213267,12272324,13192560,
254445,16069447,15489036,15876985,23210991,11977655,5276694,15027600,11603080,18929870,"28540560,444",24177926,29811667,
254501,1822047,8164372,8141414,8114747,2531918,10050261,2127211,2135796,3891818,3733233,2152624,2153622,
254655,18020238,18385856,18690117,35883414,36948632,51793092,57249749,62743849,71628621,75799533,100359237,152885339,
254795,5601457,5836814,6076780,6291767,6036717,8478371,8834885,9524464,9646690,8747603,7118015,6902774,
254830,12137262,27055909,27483192,35398761,38362939,39884841,44215353,49664379,54203144,"55219184,089",54322423,55388029,
254921,3236790,3267803,3321603,2809292,4621281,4668070,4717030,4744200,4799109,4264059,4298656,4292469,
255404,"5212646,923",3915252,3525468,4334550,4971760,5440064,6601943,6700504,7033067,6950237,6960129,6529488,
255446,11173130,13649271,15564397,19051931,20456392,18854596,19469837,21076672,"23714512,075","25221936,36",28844144,29010234,
255621,5252396,5310874,5153065,5188520,4048359,3261007,3680803,6075587,2598960,7168039,3186991,-7403558,
255691,5581291,7498257,9082421,10543964,11942857,13214120,14457471,15379333,16177723,17734868,19964117,19137496,
255740,2360605,2623963,2777733,4055933,5467066,5186615,4464707,5085606,5627995,5760656,6091950,5233505,
255880,4778695,6524236,7436364,6731248,27830979,28494756,44572928,42179193,44943493,48050509,49947725,53945444,
255950,6046159,6042385,6507530,4927207,9592060,"5039380,142",13715840,13976391,13982438,13923081,13840546,13721416,
255957,0,0,0,0,0,2172330,2133789,2074195,2058768,0,0,0,
256041,5613205,5210313,5451610,5377033,8207693,8144301,"8186223,651",8254134,7247669,8855066,10466217,11048073,
256090,3383558,3531930,3573838,3018198,3256887,1683071,1448303,1571047,1660536,"2169173,751","2118147,865","2231124,616",
256104,13034093,13507053,13536890,18558347,18350620,26045168,26725657,27212586,27473665,26737784,26730924,26708188,
256167,2132691,2437692,2098700,2807264,3134391,3572892,4079475,4324349,4380237,4327624,2848589,0,
256314,2998839,3072268,3109325,2708428,3133447,16374932,17464160,16248582,16397490,17624897,17686054,15899675,
256419,63229601,63016672,64775776,81474207,83155193,79413306,79004423,78833241,82005128,83101574,97895457,103522304,
256482,5996224,5264088,5674226,5929794,5881778,9310221,9040292,8843901,8584449,8536963,9800793,10330526,
256664,5895434,8170658,8192243,8171972,5810224,5229133,5427224,5522946,5591085,5097054,"5069656,94",5132586,
256671,"686352,808","643529,895","657122,93047","814702,57547","1114928,108","1628788,906","1911539,373","2003857,813",2177114,2403277,2549084,2621034,
256699,1190539,1570605,1820859,1162388,1858104,1675108,2375926,6718573,8149667,10628506,11180406,11800491,
256706,6585124,"7587600,75",7314894,6903819,14401392,20915759,22135630,21258964,20059899,16605977,16442020,16228886,
256839,4082605,4857330,6832807,8809012,9641965,9311715,9681774,11148594,12196944,12579796,13310137,16251540,
256881,1127631,1174927,1368428,1294913,1137778,"1100349,06",1483017,1892074,2087803,2064609,2344076,"3187792,553",
256902,2043534,1575732,1661699,1845323,2302470,5450488,6137031,3459341,10504174,"12420092,993",18960724,12925879,
256937,503707,548299,505409,109869,425455,237596,-10965,-15423,12864,-133629,-38640,-541682,
256986,85017461,91680336,201903333,214136308,249493789,188613495,205993314,200904902,217042250,228135796,241017118,232736117,
257000,0,9752851,9481551,9709622,11152636,9187383,10123524,10828035,10943643,11535067,11669271,11077672,
257105,9216505,9345074,9392613,11895419,11947709,12781194,9221637,8613310,12176124,11531736,11046049,0,
257126,5795532,6064970,6136377,6302270,7409847,9353898,9462171,6362547,5731877,5865058,6628421,7761185,
257189,2593897,2500589,2719772,7288027,7365919,7134962,7042836,6913257,6866398,"6795633,515",6701682,6579972,
257196,8262120,8613388,8794727,7831919,6636333,7113574,8281217,7422548,6839192,4602834,3954887,3506563,
257546,3559576,3479742,3295162,5075746,4943411,5884374,5876899,5713355,5851745,6179653,9555399,9862464,
257749,1451139636,1527445415,2300042641,2455040842,2379632207,1753758728,1473865727,1449587271,1564547722,2093371379,2352992777,2805060179,
257770,0,"11567652,172",11552181,10537180,10232208,10574697,10671434,10586810,10591117,10707891,10728494,10575302,
258092,0,0,0,1657676,1575349,4778125,4794308,6950073,6995750,6938713,6907603,6885992,
258155,3688663,3716945,3808000,3872869,3967395,3933281,3936975,4353718,5031862,5127907,5219121,5369060,
258400,7733322,7795620,8099330,10385782,11214461,"13018615,706",12820092,11788250,11845837,11953088,13124212,13374747,
258470,2140275,6853076,6795470,7688585,6991907,7537080,9236876,9256070,9288030,9297754,9254552,8933488,
258512,3860252,4015359,5242603,5198501,5462498,12101047,11930869,12241448,11713033,11760909,13023054,12108692,
258540,13176909,17074970,15712279,17743555,0,15161814,17892926,22156045,19808797,-2465886,31044297,24170459,
258680,42322097,45986655,58207017,59375527,47268722,43537419,39600615,47426239,55466769,71390101,87845892,97480631,
258722,5335598,5533419,5588267,26875961,27237851,35309146,35566054,35444796,35996019,36202040,36214514,33856097,
258729,0,0,0,0,4498126,4966657,5021341,3056896,3392205,3686098,6092487,6372760,
258736,972536,1013438,1139692,1171499,1443252,1521377,1514965,1777385,1902748,1889581,2824152,2755005,
259016,29378597,31203424,35917000,34657915,41792140,43033610,45413847,36357443,25702657,30170266,33470047,28207640,
259156,14070149,10972370,12012528,40185333,"40210445,239","11912447,3",12880211,16004873,11519036,"12948696,424",15465043,17099285,
259177,15390623,15261579,14800698,14833581,14881801,"14839025,339",14781317,14236934,14617497,"14874048,35",15196347,14676659,
259212,9491142,11373498,11918299,12003816,11975298,12081845,11938969,17357496,22226598,12646676,14321802,14383402,
259387,5576962,5701232,5863031,5681063,26707097,15158336,11481338,11299652,10704291,10583222,11443382,10073459,
259394,"1441183,717","2008254,621","1990411,08",1958402,2294935,2907949,3087703,3605539,3936745,2112667,1862579,0,
259604,230761780,254963193,279765743,284443118,705255700,1003207270,814060802,766824939,782557453,823981686,809819928,780911431,
259632,8942821,8611047,8521015,8607060,8732940,9352261,9309141,9337911,9330724,9193425,9202956,"9438872,179",
259667,36457089,38967041,"39985790,632","43055124,353",44541863,51115492,53381295,56230219,"61505128,636","69042987,791","81703445,576",91586705,
259695,14845394,17002216,21747220,28222152,32663890,34451016,39676304,46235148,53425030,"56614312,433",61929693,79678737,
259716,14015957,10793592,14022862,15096350,17392808,16708582,16925448,17160155,21286769,26076506,31012037,32345808,
259744,17128733,17181178,17382955,25729671,27846722,37033409,37415067,46051112,90357040,91887965,91464003,99265544,
259758,5339795,6439995,7380696,8243426,"9054169,089",18306470,20633714,23941062,27676422,31224902,36286292,42265064,
259779,9149445,9090434,9551026,10055621,13147706,9153657,6436457,8064953,7932360,9861156,10296186,10891616,
259814,8183553,10440533,20234000,18943044,27968834,26818579,48373912,54214918,54514188,55707330,59347989,65869109,
259884,1486816,2718449,3013761,3508187,3563312,3206508,3399767,3766252,3933316,3943588,3811892,4038767,
259898,2488418,2885062,2938440,4004032,4269347,4417655,4594335,5104512,5117886,5122316,"6532,725",6553406,
259919,5878729,7459072,6854808,6935517,7105385,7684949,7428603,7373413,7604856,7008083,7243039,7823992,
259926,404942,1604694,1558814,1571767,4702609,4632412,4981021,5097521,5142302,5178410,5325634,5576064,
259947,824213,961956,1100000,1231625,1390006,1660034,1868621,2135857,2528573,1520530,1241255,1487354,
260087,702836,994944,760649,624879,634421,716818,780456,804184,823551,816535,686952,697477,
260206,3971369,4437020,4828148,3593668,3965192,4393145,4971368,5506543,6211692,6509576,7535901,7849046,
260241,8215842,8108180,8969634,11122487,11977098,12132310,11016664,11112688,11176533,0,12374262,12761568,
260367,2613346,4631231,5993292,5737457,6622812,7207239,6932683,7231949,7377120,7730609,8491671,9539899,
260374,5525276,6838921,6933869,7279236,7310013,7869082,7640347,8533682,9116504,9499910,11147864,12659941,
260472,10104972,10232515,11536120,11754812,20495893,26718368,29415829,32693992,34112917,38219388,40331492,40379565,
260528,2496970,2506604,2514086,2159957,9176134,14888481,13087543,12863759,12789237,18241131,24096406,24547921,
260549,989321,1077782,1368014,1950465,1993421,3896408,3901449,3809844,5160547,5436143,5064102,5399342,
260633,6081519,6555973,8317770,0,0,3829227,3966301,3421868,3559850,2886909,2779476,2641156,
260871,11570791,11985835,19367361,19667703,18165455,17570812,18786240,19300854,21706158,22994300,22562833,23592433,
260878,572865,525553,594217,728483,823686,1002025,1198265,1139977,1453526,1731226,2300015,2573674,
260920,5888793,8341944,9586614,9659199,9893432,8723785,9423476,10419324,11858797,12032856,14573758,15085667,
260948,2229155,2267133,2691964,2218238,2281011,4631300,5120012,5269320,5803439,4868373,5954774,6413861,
260983,70190898,70589393,70706626,106350554,104796620,99665337,100164138,99534901,100061647,98726276,98921346,101779301,
261060,24021767,25962884,27504009,32848838,"35926903,629",43541095,51884762,55811665,59346055,62420913,69794446,88621842,
261074,1834496,1995355,3484429,3164894,5684548,18769743,18895193,19104632,19810217,22326204,26287434,21825252,
261116,0,0,0,0,0,3298998,3427191,5282618,5892247,6499865,7075303,7576062,
261382,6376125,6534931,8695492,6925152,9714018,10396778,10374563,10560968,11187174,10153985,9954747,9286026,
261396,3875558,5177369,2374136,1976670,2717801,8230077,8666493,7523762,8751355,10156277,11741100,10206470,
261417,3997213,4194155,5379178,5455324,5928429,7173056,7290622,7051514,7397267,7379378,7337104,7509332,
261487,6993737,9481829,9581590,8959091,14478948,9060462,9476305,9525897,12188834,15969622,16070367,16539804,
261550,47176997,47608502,44554042,39978223,31491863,4124769,4036598,2492001,1055677,1217422,1021332,0,
261683,51163175,68247434,78443051,87418478,91655800,69469971,78504079,85395380,85345882,85211331,90035188,91700722,
261739,6771331,11703489,11802970,9374409,6782989,7455356,8233563,8654207,9574729,8455699,7022094,0,
261837,2082666,1829635,2346723,3469781,4017161,"4163960,564",3919995,3969369,3837869,3854447,3916708,10483800,
261893,909847,1085211,1336332,3109663,1840599,3332539,4561701,4907952,4900539,5498707,4793184,5083302,
