ID,SECTOR,RANGO_INGRESOS,EMPLEADOS,EDAD_EMPRESA,TIPOSOC
120325588,17,2,46.0,14,7
120480806,5,10,17.0,15,7
120480854,2,3,120.0,14,7
120549488,0,3,56.0,17,1
253633342,1,7,103.0,14,7
253633627,0,7,24.0,14,7
253634855,1,3,96.0,14,0
253635139,2,9,1.247,14,7
253636043,13,8,3.0,14,7
253636853,11,4,8.0,14,7
275544438,1,1,104.0,15,7
275565638,13,8,94.74681518124376,16,0
275574446,2,5,235.0,17,7
275601751,6,6,44.0,20,7
275662735,2,9,122.0,14,0
275751945,0,5,383.0,15,0
275755610,6,3,1.0,36,7
275782322,6,3,48.0,17,7
275783042,5,0,51.0,17,7
275785010,5,2,15.0,17,7
275803610,6,3,28.0,16,7
275804946,13,7,144.0,16,7
275805978,6,7,88.0,15,7
275864930,6,7,17.0,16,2
275919684,5,4,5.0,23,2
275961652,0,7,104.0,15,0
276062480,7,0,77.0,24,7
276118814,6,3,41.0,21,7
276121438,5,3,10.0,11,7
276140662,12,6,10.0,18,7
276151183,6,0,6.0,18,7
276153935,8,3,120.0,17,2
276173815,5,4,49.0,16,0
276210162,0,1,31.0,15,7
276232017,2,6,34.0,21,7
276235937,0,7,84.0,19,7
276238361,0,10,11.0,19,7
276239649,5,5,81.0,18,0
276248841,6,7,23.0,17,0
276249161,2,3,87.0,17,7
276254033,0,6,143.0,16,7
276255145,9,3,11.0,16,7
276255841,6,6,10.0,16,7
276258785,13,3,560.0,16,7
276265338,5,5,228.0,15,7
276274602,8,4,8.0,15,7
276277210,0,3,182.0,14,7
276279282,11,0,4.0,14,7
276325562,0,4,36.0,18,2
276349730,2,4,44.0,28,0
276355842,11,3,29.0,19,7
276363754,6,5,78.0,17,7
276364995,5,8,1.0,16,7
276369019,11,8,2.0,16,7
276397235,2,0,4.0,14,7
276397699,11,2,2.0,16,7
276546951,2,1,35.0,14,7
276547639,6,9,180.0,14,7
276549527,6,9,163.0,14,0
276550119,12,8,2.0,14,1
276550591,5,3,14.0,14,7
276551295,11,8,2.0,14,4
276553127,11,2,2.0,14,7
276553311,11,2,5.0,14,7
276554183,12,2,64.0,14,7
276554311,5,8,3.0,14,7
276558879,2,4,24.0,14,7
276561951,5,3,27.0,14,7
276563135,13,0,10.0,14,7
276564735,1,6,4.0,14,1
276566447,9,9,5.774,14,7
276566743,13,5,84.0,14,7
276571431,5,6,2.0,14,2
276572679,12,3,5.0,14,7
276575271,12,0,20.0,14,7
276575319,6,9,1.581,14,7
276576215,10,7,10.0,14,7
276578559,6,10,2.0,14,7
276578631,9,9,540.0,14,7
276588697,11,8,1.0,14,7
276860537,2,8,1.0,14,4
276860954,6,9,44.0,14,7
276861612,11,8,5.0,14,7
276862046,6,0,111.0,14,7
276862577,13,9,94.74681518124376,14,7
276863017,6,3,14.0,14,7
276985562,0,8,2.0,14,7
276985570,11,8,1.0,14,7
276988258,6,3,49.0,14,2
276989266,9,1,46.0,14,7
276989482,11,8,1.0,14,7
276991314,11,2,1.0,14,7
276993802,1,3,1.0,14,7
276994762,6,3,43.0,14,2
276995858,2,9,439.0,14,7
276996306,9,0,26.0,14,7
276998210,11,8,8.0,14,7
276998458,6,5,61.0,14,7
276999026,12,5,273.0,14,7
276999394,11,8,1.0,14,7
276999554,11,8,94.74681518124376,14,7
277001691,7,3,231.0,14,7
277002315,13,9,21.697,14,7
277004819,12,9,771.0,14,1
277009283,2,7,65.0,14,7
277011115,13,8,94.74681518124376,14,7
277012139,6,5,42.0,14,7
277012683,11,8,1.0,14,7
277012795,2,1,76.0,14,1
277014899,12,1,21.0,14,7
277023862,11,8,10.0,14,7
277025894,2,8,5.0,14,7
279941136,0,7,67.0,14,7
279953762,11,0,23.0,14,5
279953802,6,9,177.0,14,0
279953906,11,7,4.0,14,7
279953994,6,1,25.0,14,7
279954186,13,4,94.74681518124376,14,7
279954716,2,7,116.0,14,7
279955261,6,5,81.0,14,7
279955437,13,3,1.0,4,7
279955557,11,7,5.0,14,7
279955701,6,3,18.0,14,7
280023410,2,0,67.0,14,7
280023490,7,3,39.0,9,7
280023890,11,8,1.0,14,7
280025050,6,0,7.0,14,7
280026714,6,9,540.0,14,7
280029530,10,9,75.0,14,7
280030130,11,10,94.74681518124376,14,7
280031043,5,5,369.0,14,7
280031787,11,2,94.74681518124376,14,7
280031811,11,8,1.0,14,7
280031843,10,8,94.74681518124376,14,7
280032307,11,8,3.0,14,7
280032819,3,9,41.0,14,1
280032827,8,9,838.0,14,7
280032867,6,2,2.0,4,0
280033195,2,5,265.0,14,7
280034611,6,3,3.0,14,1
280035795,5,8,1.0,14,7
280036067,11,8,94.74681518124376,14,0
280036907,6,4,26.0,14,7
280037355,0,4,25.0,14,7
280037795,1,5,696.0,14,1
280037891,1,9,5.0,14,1
280038059,11,8,1.0,14,7
280039011,6,1,42.0,14,7
280039339,11,8,13.0,14,7
280040555,13,3,94.74681518124376,14,7
280078536,6,9,33.0,14,7
280079928,9,1,316.0,14,7
280080536,6,8,1.0,14,7
280081744,11,8,94.74681518124376,16,7
280082826,5,4,20.0,14,7
283389509,2,9,466.0,14,4
284099308,11,4,10.0,14,7
284188327,8,1,9.0,14,2
284213119,7,0,15.0,19,7
284214631,5,7,23.0,19,7
284221783,5,3,1.0,23,7
284366652,6,3,33.0,12,7
284367764,6,4,6.0,14,7
284370460,6,4,8.0,14,1
284373940,12,0,161.0,14,7
284376948,2,5,44.0,14,7
284378324,11,8,90.0,14,0
284378956,2,3,293.0,14,7
284382126,1,9,36.0,14,1
284383470,11,2,1.0,14,7
284384790,6,8,21.0,14,7
284386998,13,0,11.0,14,7
284397398,8,8,2.0,19,0
284490069,6,1,4.0,14,7
284594931,5,3,158.0,14,7
284596971,2,9,304.0,14,7
284834770,11,8,1.0,14,7
284835202,6,9,4.517,14,7
284905071,5,2,22.0,13,7
284905927,8,5,100.0,21,3
284907039,12,5,30.0,14,7
284907647,6,5,73.0,14,7
284911952,2,3,24.0,14,2
284915696,8,1,378.0,14,7
284916200,11,8,5.0,14,3
284918216,2,9,122.0,14,7
284922128,6,8,8.0,14,4
284923520,15,3,194.0,14,7
284926128,5,7,150.0,14,7
284932952,13,3,100.0,14,7
284933152,11,2,4.0,14,7
284933248,11,8,94.74681518124376,14,7
284933344,6,3,32.0,14,7
284935328,9,3,886.0,15,7
284935672,6,4,6.0,14,7
284937400,11,0,50.0,14,7
284938824,6,9,1.925,14,7
284941488,11,2,3.0,14,7
284945152,6,0,25.0,14,4
284946280,5,1,1.0,14,1
284947256,6,3,27.0,14,2
284947944,6,4,9.0,14,7
284950305,11,7,8.0,14,7
284950401,6,5,63.0,14,7
284995980,2,3,508.0,14,7
285012245,2,1,33.0,14,7
285014245,11,10,94.74681518124376,14,7
285015669,5,7,20.0,14,7
285018341,8,5,500.0,14,7
285128450,6,5,114.0,20,7
285212228,2,0,34.0,14,7
285256710,11,7,23.0,14,7
285257150,11,8,2.0,14,7
285259614,6,6,4.0,12,7
285263409,6,5,188.0,14,7
285357754,6,0,15.0,23,7
285357914,6,7,17.0,22,7
285358994,5,4,12.0,33,7
285359570,2,3,68.0,29,0
285359690,0,8,6.0,49,7
285359762,6,3,44.0,14,7
285359802,5,7,52.0,14,7
285360850,2,6,1.0,35,0
285365162,11,2,6.0,34,3
285365610,6,3,146.0,21,7
285368282,6,3,142.0,30,7
285369090,11,8,2.0,39,0
285369146,11,8,15.0,28,7
285369298,0,4,11.0,25,7
285369450,13,3,262.0,25,7
286742616,6,8,1.0,14,7
287069604,11,8,1.0,14,7
287070860,5,7,12.0,14,7
287152117,6,10,18.0,14,1
287153549,6,2,4.0,14,7
287153773,11,8,1.0,14,7
287153885,6,8,5.0,13,7
287164885,1,4,21.0,14,1
287165725,12,0,7.0,14,7
287165821,2,6,52.0,14,7
287166870,11,2,3.0,14,7
287171214,5,8,20.0,14,7
287173118,6,7,35.0,13,7
287173206,6,3,18.0,14,0
287175406,6,10,2.0,14,7
287183854,12,8,3.0,14,7
287187422,6,10,7.0,9,4
287195286,11,8,6.0,14,7
287196710,6,3,20.0,14,7
287205070,16,8,5.0,14,4
287208318,11,8,3.0,14,7
287208494,5,5,7.0,14,7
287213462,5,6,6.0,14,7
287217134,6,3,65.0,13,7
288551040,2,7,67.0,25,7
290144343,5,3,94.74681518124376,14,7
290146543,12,8,1.0,14,7
290147015,2,3,26.0,14,7
290148879,2,3,30.0,23,7
290209421,6,9,403.0,14,7
290221371,11,1,8.0,17,7
290221665,0,9,515.0,14,7
290221683,6,2,3.0,18,2
290224493,11,6,14.0,15,7
290224951,11,2,7.0,19,7
290281076,0,3,200.0,14,0
290289393,13,8,94.74681518124376,14,7
290290337,6,3,16.0,14,7
290291137,6,0,13.0,14,7
290328310,6,7,22.0,24,0
290328430,2,0,37.0,24,7
290328558,1,4,33.0,24,7
290328886,17,3,219.0,22,0
290328942,5,1,30.0,34,7
290329014,6,0,42.0,22,0
290329270,6,3,25.0,22,7
290329318,11,4,11.0,22,4
290329526,6,5,165.0,45,7
290331454,8,2,40.0,18,7
290331854,0,3,233.0,15,7
290344118,17,3,158.0,14,7
290350750,2,4,41.0,43,7
290351606,2,1,154.0,42,7
290351718,17,6,72.0,42,7
290417582,6,4,21.0,14,7
290423478,0,6,17.0,14,7
290425446,13,8,22.0,14,7
290429414,6,0,60.0,13,7
290431790,13,5,3.629,14,0
290436502,9,0,78.0,14,7
290437054,13,6,156.0,14,7
290437278,16,0,5.0,14,7
290437478,11,2,5.0,14,3
290439334,0,7,65.0,14,7
290441134,7,3,6.0,14,4
290442534,6,4,15.0,14,0
290446934,6,3,84.0,14,7
290447166,13,5,1.48,14,7
290447710,6,5,70.0,14,7
290447766,11,4,5.0,15,7
290454486,6,1,94.74681518124376,14,7
290457062,5,0,85.0,14,4
290457862,1,8,4.0,14,0
290459038,11,4,6.0,35,0
290463790,11,2,1.0,14,0
290468390,2,3,374.0,14,7
290475782,12,1,60.0,14,7
290477294,6,0,12.0,49,0
290478374,0,0,70.0,34,7
290482374,5,2,25.0,33,0
290482710,11,8,4.0,32,0
290484158,6,0,19.0,32,0
290486726,11,8,7.0,57,7
290486790,2,5,100.0,30,7
290487494,0,3,160.0,15,7
290498606,11,4,20.0,14,7
290500958,6,5,129.0,14,7
290510742,6,1,55.0,14,7
290523558,2,3,346.0,14,7
290524894,6,5,133.0,14,7
290529494,2,5,124.0,14,7
290531574,5,5,143.0,14,7
290531902,5,7,89.0,14,7
290535614,0,8,1.0,14,7
290540526,5,3,61.0,14,7
290545342,0,7,62.0,14,7
290546958,11,3,2.0,14,7
290558606,6,9,256.0,14,7
290565070,13,6,1.0,14,7
290565726,11,2,8.0,14,7
290565942,2,8,3.0,14,7
290568246,2,0,45.0,14,7
290572174,2,5,192.0,14,7
290572214,0,1,130.0,14,7
290573406,2,0,46.0,14,2
290574022,6,3,36.0,14,7
290576374,5,4,1.0,14,0
290580694,6,7,12.0,47,0
290580718,6,5,34.0,29,0
290580942,2,0,213.0,28,0
290581038,2,3,45.0,31,0
291516416,11,4,3.0,13,7
291517024,6,0,7.0,14,7
291518416,2,5,448.0,14,7
291520328,8,1,80.0,14,7
293628122,6,9,368.0,14,7
293646890,2,2,55.0,14,0
294581660,11,8,1.0,20,7
294701613,6,3,58.0,13,7
294824566,6,0,28.0,14,2
296619681,6,0,79.0,14,7
296619833,6,9,99.0,14,7
296620001,12,0,85.0,14,7
296620289,11,2,9.0,14,1
296620417,6,3,12.0,14,7
296621041,13,3,108.0,14,7
296621217,6,9,269.0,14,7
296621601,5,3,95.0,14,7
296622969,9,4,46.0,14,1
296623097,5,9,138.0,14,7
296623849,9,6,94.74681518124376,14,7
296625337,12,7,4.0,14,7
296625921,5,9,77.0,14,1
296625977,6,0,11.0,14,7
296626201,6,3,7.0,14,7
296626705,11,8,94.74681518124376,14,7
296626945,11,8,2.0,5,4
296627481,11,2,13.0,14,0
296627809,5,7,35.0,19,7
296627977,11,2,3.0,14,7
296630553,5,8,1.0,14,7
296631465,6,2,59.0,14,4
296631801,11,4,15.0,14,7
296632881,9,6,12.0,14,7
296633009,12,8,1.0,14,7
296634921,13,3,127.0,13,7
296634977,11,2,4.0,14,7
296635841,1,5,443.0,13,7
296636017,6,5,54.0,13,7
296636097,9,3,127.0,13,7
296636489,11,8,5.0,13,7
296636497,2,9,264.0,14,1
296637786,13,2,11.0,13,7
296638074,2,9,126.0,12,1
296639370,6,0,35.0,13,0
296640210,11,4,20.0,13,7
296640730,13,0,45.0,13,7
296642234,6,5,19.0,13,7
296738135,6,5,113.0,14,7
296738399,6,3,162.0,13,7
297623413,5,3,85.0,14,7
297626137,6,9,40.0,15,0
297632766,6,9,169.0,14,7
297632990,6,3,66.0,14,7
297672358,6,0,50.0,14,7
297675638,2,5,20.0,13,7
297681150,2,0,109.0,14,7
297692634,13,3,27.0,13,7
297693266,11,2,94.74681518124376,13,7
297950529,2,5,227.0,17,7
298001760,9,6,28.0,14,0
298001904,2,8,140.0,13,7
298002504,13,4,1.0,13,7
298006664,13,1,132.0,13,7
298007760,11,2,16.0,13,7
298007808,6,3,16.0,13,7
298009624,6,5,76.0,13,7
298014016,11,4,51.0,13,4
298015280,13,3,58.0,13,7
298016696,6,9,81.0,13,7
298017072,11,8,1.0,13,7
298018512,6,1,7.0,13,7
298022568,5,8,2.0,13,7
298024104,11,8,5.0,13,7
298024112,11,6,3.0,13,7
298024288,9,4,111.0,13,7
298024432,16,5,14.0,13,7
298026655,0,4,3.0,14,7
298027207,2,1,53.0,13,7
298527818,0,4,10.0,13,7
299183010,11,7,1.0,13,7
299186066,6,0,36.0,13,7
299187514,6,0,36.0,13,7
299189290,6,3,73.0,13,7
299189338,0,3,19.0,13,7
299189842,6,0,6.0,13,7
299192418,6,5,36.0,13,7
299197058,11,8,94.74681518124376,13,4
299197066,12,10,1.0,13,7
299197690,5,8,4.0,13,1
299198986,6,3,64.0,13,7
299199146,1,0,37.0,13,1
299201498,1,10,3.0,13,1
299201914,11,5,20.0,13,7
299205435,11,8,1.0,13,7
299205587,6,3,42.0,13,7
299207955,7,2,21.0,14,7
299211131,2,5,103.0,13,7
299212571,0,9,108.0,13,7
299214763,6,3,13.0,13,7
299215523,11,1,21.0,13,7
299385996,6,5,30.0,14,7
300155436,5,4,1.0,13,7
300156284,6,5,132.0,13,4
300545816,9,3,40.0,13,7
300547160,5,8,4.0,13,7
300547680,11,4,4.0,13,7
300548736,5,2,20.0,13,7
300663584,5,4,4.0,13,7
300664104,11,8,94.74681518124376,22,7
300666897,11,8,24.0,13,7
300672545,11,8,2.0,13,7
300673793,6,3,83.0,13,7
300676121,11,7,6.0,13,7
300676553,9,9,3.606,13,1
300676713,4,8,1.0,13,7
300679385,12,10,1.0,13,1
300680697,8,4,36.0,14,7
300681457,2,5,126.0,13,7
300681881,12,8,4.0,13,7
300681953,6,1,94.74681518124376,13,7
300683833,5,7,3.0,13,7
300683841,11,8,6.0,13,7
300686977,9,5,387.0,13,7
300689617,6,1,6.0,13,7
300689729,9,7,5.0,13,7
300689761,2,3,39.0,13,7
300691945,5,3,99.0,13,7
300692081,0,8,9.0,13,7
300694121,1,9,808.0,13,7
300694441,5,0,158.0,9,7
300694465,13,9,128.0,13,7
300694673,7,8,7.0,13,7
300696833,6,7,34.0,13,7
300702265,11,2,94.74681518124376,13,7
300703001,5,9,557.0,13,7
300704561,5,3,180.0,13,4
300705337,6,4,9.0,13,4
300706673,6,9,219.0,13,7
300741536,12,3,15.0,35,7
300741824,13,8,1.0,13,7
300804448,11,4,7.0,17,7
300912594,0,7,64.0,19,7
300985647,6,3,69.0,13,7
300991938,6,0,5.0,13,7
301068417,13,2,1.0,7,7
301068433,13,4,1.0,11,7
301137846,6,3,53.0,13,7
301139638,6,3,19.0,12,7
301142486,5,7,3.0,13,7
301230387,11,8,1.0,13,7
301234211,11,8,5.0,13,7
301235283,11,4,5.0,13,7
301236339,3,3,3.0,13,7
301236819,5,3,1.0,12,1
301240843,2,3,60.0,13,7
301242155,0,10,1.0,13,1
301246603,1,3,28.0,13,7
301247379,1,3,28.0,13,7
301254003,5,3,123.0,13,7
301257923,6,3,47.0,13,0
301258003,11,8,2.0,13,7
301258043,11,8,94.74681518124376,13,7
301260219,2,1,33.0,13,7
301260227,11,8,2.0,13,7
301261643,11,8,94.74681518124376,13,7
301264787,0,8,3.0,13,7
301270451,11,1,6.0,13,1
301273131,11,8,9.0,13,7
301274115,6,6,8.0,13,7
301274659,11,2,1.0,13,7
301274891,11,8,1.0,13,7
301276074,2,1,126.0,14,7
303753734,6,7,8.0,13,7
303756550,11,2,4.0,13,7
303756998,12,8,18.0,13,7
303907459,13,6,1.0,11,7
304133064,5,8,1.0,13,7
304133176,6,5,212.0,13,7
304133904,5,3,94.74681518124376,13,7
304134120,11,8,2.0,8,7
304256287,8,5,177.0,13,1
304256607,5,8,1.0,13,7
304258415,6,3,28.0,13,7
304258679,5,8,1.0,13,1
304258751,11,8,94.74681518124376,13,7
304260087,5,0,8.0,13,7
304260423,5,1,146.0,13,7
304264231,1,5,231.0,13,7
304264399,11,2,94.74681518124376,13,7
304264959,11,7,2.0,13,7
304266311,11,7,94.74681518124376,13,7
304269135,11,2,94.74681518124376,13,7
304270071,5,2,6.0,13,7
304274295,11,8,13.0,13,4
304276223,11,2,2.0,13,7
304276767,9,9,103.0,13,7
304280543,5,8,94.74681518124376,13,7
304282407,5,3,4.0,13,7
304283095,0,3,5.0,13,1
304283471,11,8,2.0,13,7
304283527,6,4,11.0,13,7
304284015,5,8,32.0,13,7
304284855,0,10,5.0,13,7
304286848,2,1,95.0,13,7
304287536,5,4,5.0,13,7
304288344,11,8,3.0,13,7
304289160,11,7,6.0,13,7
304291016,13,9,7.037,13,0
304291672,11,8,3.0,13,7
304292200,11,8,2.0,13,7
304316950,6,5,135.0,14,7
304447625,2,3,66.0,13,7
304521825,11,7,2.0,13,7
304541995,6,1,36.0,14,7
304547183,11,8,1.0,13,7
304551072,5,3,25.0,14,7
304553648,9,8,5.0,14,7
304554056,6,0,9.0,13,7
304555816,6,1,35.0,13,7
304556728,13,2,924.0,13,7
304557344,2,8,75.0,13,7
304573442,11,7,3.0,61,7
304574138,2,8,1.0,13,7
304578186,6,3,15.0,13,7
304579114,2,4,41.0,13,7
304958648,11,6,5.0,13,7
304958800,13,8,2.0,13,7
304960200,6,3,7.0,13,7
304961808,5,5,484.0,13,7
304962144,5,3,94.74681518124376,13,7
304965114,0,7,35.0,13,7
304967642,6,3,29.0,13,7
304968746,6,0,141.0,13,7
304976522,6,3,46.0,13,7
304980834,11,8,1.0,13,4
304986842,11,8,4.0,13,7
304987466,6,5,58.0,13,7
304987978,11,4,112.0,13,7
304989066,11,2,1.0,10,7
304989874,9,3,80.0,13,7
304990154,2,9,103.0,13,1
304990162,0,9,733.0,13,1
304990770,6,8,3.0,13,7
304990818,12,3,94.74681518124376,13,7
304991810,12,4,5.0,13,7
304992994,11,8,1.0,13,7
304994706,11,8,2.0,13,7
304994962,5,10,3.0,13,1
304998090,1,3,27.0,13,1
304999002,6,5,105.0,13,7
304999018,2,9,1.252,13,7
305000274,13,2,6.0,13,7
305001594,11,7,7.0,13,7
305002146,9,3,50.0,13,7
305275157,11,6,7.0,13,7
305276469,11,8,2.0,13,7
305276917,11,3,17.0,13,7
305277229,5,6,6.0,13,7
305526738,0,2,5.0,13,7
305527178,2,4,45.0,13,7
305527466,11,4,4.0,13,7
305533583,11,4,8.0,13,7
305543246,2,7,66.0,15,0
305591440,2,7,108.0,13,7
305591512,6,5,18.0,13,7
305733053,6,9,1.524,13,7
305749346,11,4,1.0,13,7
305753211,11,4,5.0,34,7
305879577,11,8,2.0,13,7
305880281,11,8,1.0,13,7
305880529,0,4,78.0,13,7
305880705,6,1,140.0,13,7
305882481,11,8,94.74681518124376,13,7
305883137,11,2,94.74681518124376,13,7
305883193,7,9,60.0,13,7
305883433,0,0,8.0,11,7
305885665,0,10,94.74681518124376,13,7
305886425,11,4,1.0,13,7
305886441,11,4,94.74681518124376,13,7
305886473,10,4,2.0,13,7
305886705,11,4,5.0,13,7
305888793,6,9,211.0,13,7
305889185,11,0,40.0,14,7
305889241,11,4,94.74681518124376,13,7
305889481,1,10,4.0,13,1
305889601,13,8,94.74681518124376,13,7
305889865,6,7,29.0,13,7
305890201,13,4,94.74681518124376,13,7
305890337,2,3,67.0,11,7
305891265,2,3,58.0,13,7
305891529,6,7,50.0,13,7
305891969,0,6,31.0,13,7
305892049,11,8,30.0,13,4
305892217,6,5,1.0,13,7
305892489,0,4,4.0,13,7
305892641,11,8,94.74681518124376,13,7
305892689,11,8,2.0,13,7
305893177,6,1,21.0,13,7
305893425,2,5,87.0,13,7
305893537,6,9,61.0,13,7
305893745,11,2,94.74681518124376,13,7
305893753,11,8,94.74681518124376,13,7
305894241,6,3,32.0,13,7
305894665,6,6,18.0,13,7
305895241,6,5,20.0,29,0
306745736,5,8,9.0,7,7
306818627,6,0,17.0,13,7
306819426,0,5,1.0,13,7
306820922,1,5,177.0,14,7
306982997,6,8,1.0,13,7
306985493,8,1,91.0,13,7
306987861,11,2,7.0,13,7
306988029,8,8,27.0,13,7
307065719,11,8,1.0,13,7
307126489,6,1,29.0,13,7
307126513,9,8,4.0,13,4
307126521,11,8,3.0,13,4
307127633,5,1,13.0,13,7
307129241,11,2,2.0,13,7
307129257,5,3,342.0,13,7
307129737,9,6,7.0,13,7
307130905,6,3,55.0,13,7
307134305,11,5,75.0,13,1
307136442,6,9,523.0,13,7
307137259,2,9,451.0,13,7
307137347,6,0,17.0,13,7
307138435,5,1,11.0,13,1
307139955,6,3,46.0,13,7
307141915,6,5,21.0,11,7
307142139,11,4,94.74681518124376,13,7
307146051,12,4,19.0,13,7
307147635,8,5,662.0,13,7
307152059,11,8,1.0,11,4
307153099,5,8,5.0,13,7
307154483,1,7,91.0,13,7
307156699,2,3,70.0,13,7
307161787,0,5,269.0,13,7
307163627,7,9,28.0,13,7
307163667,11,8,6.0,13,7
307165035,6,0,29.0,13,7
307165323,11,2,8.0,13,7
307170428,2,1,192.0,13,3
307200826,2,5,443.0,13,7
307204195,11,8,94.74681518124376,13,7
307877366,6,8,1.0,7,7
307923629,11,8,94.74681518124376,13,7
307923941,1,3,13.0,13,7
307925213,10,2,94.74681518124376,13,7
307925765,11,3,1.0,13,7
307928773,5,8,5.0,13,7
307930469,6,9,96.0,13,7
307930757,12,6,1.0,13,7
307930781,12,6,1.0,13,7
307930797,12,6,2.0,13,7
307936421,6,8,1.0,13,7
307936565,6,8,1.0,13,7
307939333,13,8,3.0,13,7
307939709,6,3,24.0,13,7
307939957,6,3,21.0,13,2
307941709,13,0,91.0,13,7
307943709,6,7,9.0,13,4
307946813,6,8,5.0,13,7
307949189,10,0,9.0,13,7
307953173,13,8,3.0,13,4
307954125,5,2,1.0,8,7
307954293,11,4,2.0,13,7
307954741,2,9,212.0,13,7
307965661,2,6,74.0,13,7
307967861,6,8,7.0,13,7
307969789,5,8,3.0,13,7
308032019,6,3,182.0,14,7
308042171,15,3,210.0,13,7
308042547,14,0,100.0,13,7
308042755,5,2,10.0,13,7
308048331,6,5,93.0,13,7
308056379,5,8,1.0,14,0
308057171,0,3,1.0,14,7
308057307,0,3,1.0,14,7
308057403,6,3,85.0,14,7
308058099,2,7,120.0,14,7
308079187,13,4,36.0,14,7
308079627,11,2,1.0,14,7
308080979,8,8,10.0,14,7
308087580,11,6,1.0,14,7
308089148,5,2,11.0,14,7
308089932,2,3,106.0,13,7
308090404,5,3,10.0,13,7
308090764,5,7,20.0,13,7
308090884,6,5,36.0,13,7
308104748,5,5,8.0,15,7
308122220,11,8,94.74681518124376,14,7
308122236,6,0,2.0,14,7
308124972,8,4,33.0,14,7
308135332,1,6,44.0,13,7
308145012,5,8,4.0,15,7
308145356,8,8,18.0,14,0
308145372,11,4,13.0,16,7
308145804,2,1,34.0,14,7
308146732,6,3,10.0,14,7
308146820,6,8,16.0,14,0
308147060,7,0,42.0,13,7
308149108,2,0,59.0,14,7
308154388,5,8,8.0,13,7
308155316,5,10,2.0,13,7
308188004,11,4,17.0,21,7
308193820,2,1,59.0,13,7
308214116,13,10,4.0,14,7
308214332,5,8,6.0,14,7
308215036,2,3,112.0,14,0
309823303,1,5,233.0,13,7
309826167,6,0,26.0,13,7
309827327,6,3,143.0,12,7
309829071,2,1,58.0,13,7
310118686,11,6,8.0,13,7
310119054,5,0,62.0,13,7
310165783,6,3,14.0,13,7
310174504,5,8,1.0,13,7
310181737,12,7,68.0,13,7
310183177,6,2,14.0,13,7
310185321,5,4,12.0,13,7
310185577,5,4,2.0,13,7
310187929,13,6,1.0,13,7
310187953,5,8,5.0,13,0
310189954,8,3,113.0,13,7
310192322,9,9,621.0,13,7
310193298,5,7,8.0,13,1
310195666,6,3,16.0,13,7
310203106,6,7,16.0,13,7
310204482,6,1,52.0,13,7
310205810,13,0,45.0,13,7
310206914,6,8,3.0,13,7
310206986,12,0,82.0,13,0
310208010,6,7,11.0,13,7
310210074,11,2,3.0,13,7
310211210,16,0,5.0,13,7
310211258,9,9,566.0,13,0
310212074,11,8,94.74681518124376,13,7
310212866,5,3,32.0,13,7
310213562,2,3,70.0,13,7
310217266,11,8,1.0,13,7
310218530,11,8,2.0,13,7
310221018,11,8,14.0,13,3
310222786,12,7,12.0,13,7
310223946,1,9,141.0,13,1
310224954,6,5,28.0,13,7
310227226,13,1,203.0,13,7
310228242,6,8,3.0,13,4
310229386,5,8,2.0,13,7
310314724,2,9,740.0,38,7
310319693,0,9,497.0,13,7
310320173,6,6,1.0,13,7
310326349,6,3,22.0,13,7
311590546,11,8,94.74681518124376,13,7
311594122,11,8,4.0,13,7
311596114,6,7,182.0,13,7
311596266,6,8,3.0,13,7
313244586,2,9,483.0,13,7
313244702,5,0,115.0,21,7
313321202,2,2,19.0,17,2
313349485,2,9,620.0,13,0
313350109,11,8,2.0,13,0
313358149,5,8,94.74681518124376,13,7
313359293,6,10,1.0,13,7
313360717,11,4,94.74681518124376,13,7
313361533,2,8,90.0,13,7
313367661,5,8,2.0,13,7
313372253,12,5,1.068,13,7
313379277,12,1,118.0,13,7
313757513,6,5,41.0,13,7
313779041,5,5,5.0,13,1
313779385,11,8,4.0,13,7
313782129,5,2,3.0,13,7
313784425,6,9,44.0,13,7
313785353,13,9,12.688,13,7
313785601,12,9,434.0,13,7
313790593,6,9,176.0,13,0
313797057,1,0,76.0,13,7
313799225,12,6,43.0,12,7
313801873,5,8,12.0,13,7
313802033,6,3,200.0,13,7
313802553,12,8,2.0,13,7
313802809,12,4,4.0,13,7
313805009,6,9,40.0,13,7
313805721,5,2,17.0,13,7
313807417,8,8,11.0,13,7
313807953,2,3,35.0,13,7
313811329,6,3,3.0,13,7
313813473,6,9,53.0,13,7
313817257,8,3,121.0,13,7
313818369,16,5,163.0,13,0
313819073,11,8,7.0,13,7
313819337,1,4,15.0,13,7
313823993,11,7,2.0,16,7
314415459,2,9,605.0,13,7
314437712,8,5,535.0,13,7
314438664,11,7,15.0,13,7
314446961,5,8,2.0,13,4
314447385,11,8,94.74681518124376,13,7
314447873,5,2,94.74681518124376,13,7
314525392,6,7,11.0,15,1
314571227,2,3,12.0,14,7
314600879,6,3,25.0,13,7
314676306,17,2,1.0,13,7
315217820,5,5,140.0,13,7
315218764,7,3,111.0,13,7
315219716,6,5,151.0,13,7
315219764,5,2,4.0,13,7
315220492,11,8,94.74681518124376,13,7
315220764,13,8,1.0,13,7
315221788,8,3,99.0,13,7
315222868,0,3,96.0,13,7
315223660,8,2,18.0,13,7
315224660,5,3,31.0,13,7
315226772,12,6,24.0,13,7
315233637,1,5,7.0,13,7
315235670,2,5,128.0,13,7
